"","pop_Total","pop_Y0-14","pop_Y15-24","pop_Y25-64","pop_Y65-74","pop_YGE75","ARPR","low_work","rooms_pp","mat_depriv","ARPR_socexcl","emp_Y15-24_ED0-2","emp_Y25-64_ED0-2","emp_Y15-24_ED3-4","emp_Y25-64_ED3-4","emp_Y15-24_ED5-8","emp_Y25-64_ED5-8","emp_TF","emp_TP","emp_Y15-24","emp_Y25-64","emp_YGE65","emp_Y15-24_NaceA","emp_Y25-64_NaceA","emp_Y15-24_NaceB-E","emp_Y25-64_NaceB-E","emp_Y15-24_NaceF","emp_Y25-64_NaceF","emp_Y15-24_NaceG-I","emp_Y25-64_NaceG-I","emp_Y15-24_NaceJ","emp_Y25-64_NaceJ","emp_Y15-24_NaceK","emp_Y25-64_NaceK","emp_Y15-24_NaceL","emp_Y25-64_NaceL","emp_Y15-24_NaceM_N","emp_Y25-64_NaceM_N","emp_Y15-24_NaceO-Q","emp_Y25-64_NaceO-Q","emp_Y15-24_NaceR-U","emp_Y25-64_NaceR-U","unemp_Y15-24","unemp_YGE25","GDP","GVAgr","disp_income","training","earn_OC1_NaceB-F","earn_OC2_NaceB-F","earn_OC3_NaceB-F","earn_OC4_NaceB-F","earn_OC5_NaceB-F","earn_OC6_NaceB-F","earn_OC7_NaceB-F","earn_OC8_NaceB-F","earn_OC9_NaceB-F","earn_OC1_NaceG-N","earn_OC2_NaceG-N","earn_OC3_NaceG-N","earn_OC4_NaceG-N","earn_OC5_NaceG-N","earn_OC6_NaceG-N","earn_OC7_NaceG-N","earn_OC8_NaceG-N","earn_OC9_NaceG-N","earn_OC1_NaceP-S","earn_OC2_NaceP-S","earn_OC3_NaceP-S","earn_OC4_NaceP-S","earn_OC5_NaceP-S","earn_OC6_NaceP-S","earn_OC7_NaceP-S","earn_OC8_NaceP-S","earn_OC9_NaceP-S","expend_ED5-8"
"emp_Y25-64_NaceM_N",-887112.717981598,0.0370826850534854,-0.3134795958258,-0.429864048744018,0.188622123811093,0.517638835705241,0.0824619437919968,0.841578111367958,0.0877957319915778,-0.190983572354941,-0.0308781404597116,-3.52262181607638,0.0850029311193728,0.660814831016641,-3.44106059722985,2.8726535722188,3.46894098432505,-1.12893415239925,1.74058804844985,-1.0970687173782,1.10006172702212,0.325948809620699,-3.47248755776733,-2.08984643951413,-1.56142509466929,-1.42160315964197,-0.207599386064398,-0.342631251579883,1.17263475796906,0.244767062588964,-0.288450314920662,0.196072064199247,-0.239323097644505,0.0737411939745861,-0.0166016664933799,0.0488354534070582,1.36886024341427,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"emp_Y15-24_NaceO-Q",-7897829.87181244,0.181878723782037,-0.883553620351276,-1.44336021610237,0.724951083725843,1.42008402894577,-1.19892430853803,3.26149266502659,0.387846124968085,-10.4032864199511,-7.36088704953591,2.81667739425541,3.53281219955913,-0.582953822719281,-4.65224939028905,-2.0532571665302,1.38744680474106,2.95654317209605,-1.27716517175529,-0.121434225032797,3.80405143440883,-3.02425654576965,-19.5022549063383,-10.9902288700693,3.73618322248489,0.897146156269427,1.66357626511991,0.103579386957104,-6.10423326593961,-0.657386535423648,0.547047051548561,1.16405926944857,-0.334907792523147,-1.06320602826699,0.500282792639364,0.790971102967212,-0.482176218699768,1.62752036343069,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"emp_Y25-64_NaceO-Q",-8683761.35072528,1.17555866384601,0.0122882219040288,-2.11864233622287,0.264374053319061,0.666421397153776,-2.14154052933605,4.31424403661554,0.234218285780609,-2.53804020740727,-3.11765162437183,-4.83795757666963,5.47003980302648,-1.14729515481427,-10.5918808525255,5.63864443417947,4.70967306323161,-1.33422594374911,-0.897807484531188,-3.52674701986942,-0.679034277596241,-3.43421639915362,-15.9710520081108,-8.13156761687275,-1.10905201078129,-2.95245994790504,0.343679578648368,-0.710329469879895,4.81417352927696,0.017008218668444,0.234524931552666,0.544280167023766,-0.711089464360069,-0.17587037372796,1.07914807049261,0.520494161943196,0.0430808875456201,1.23962126651387,10.3576598400677,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"emp_Y15-24_NaceR-U",-9415286.73727928,0.504767501203525,0.47245602991359,-0.921589444773564,0.00698764837258881,-0.0626217347161396,0.224612999026611,0.230140614992955,0.0826266507107972,0.503687224631997,0.898897479820187,-8.29965318574991,-1.51310136689886,2.39664401065048,-4.78389998528438,5.84741100096169,6.36378404894167,4.88395127611095,-5.60692623353138,-5.18976659283886,0.443226519686305,0.745103358748537,-2.26036388979205,-1.11233583289234,-2.82314688350356,-2.33662499757329,0.410075200031564,0.371434664048636,2.86316911355524,1.26697766995215,0.508130024955011,0.455058979099632,0.28805725307412,0.112874320382251,0.761743088551429,0.298453945407977,0.984247753935427,0.226302950217479,0.0446294300935398,0.534508499141416,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"emp_Y25-64_NaceR-U",-5081333.03477221,0.232739872380226,0.228285283760938,-0.183686786013644,-0.113509992383991,-0.16382837774353,-0.205399037944009,0.409617603465438,0.10133081121159,1.8169203032932,1.41914946380813,-1.24832169888655,3.92639862852347,-4.12679289395468,-6.50067651065569,5.38811272966459,2.611419217354,1.02622521574798,-1.99482567777342,-4.75772115032636,-0.51598519346712,0.946766569484681,-1.00805693543533,-0.82651202486385,-2.7078077221427,-2.34757519561706,-1.40193518479812,-0.238380635337979,4.04032670608204,1.40522975359556,0.199133238361594,0.020844363851688,0.119156120513509,0.570840282257429,0.135597620956257,-0.0181144308257134,1.28546845090933,0.273000986720433,-0.98791761033775,-0.515041109024234,1.42459018876748,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"unemp_Y15-24",-7264563.50582779,1.46836087151996,0.726824544157666,-0.0277282397031824,-1.23343432524644,-0.934022850728002,1.10248664163423,0.815325830337823,0.12989881262681,1.28546494419836,2.43625136668082,-5.19625560628415,8.20173664902904,-8.05085492109958,-15.001053048279,13.184651242667,6.93884714469246,0.878566238597257,-3.17253785258895,-10.7375162024446,-1.9043483296943,1.40390245327846,1.37807813580122,0.709065468137912,-6.39102017583768,-5.43780912905636,-1.72181995466153,-0.142969311610128,3.6048033001602,1.4295820329456,0.234294805270646,0.0609586005579692,-0.0980605537544556,0.520045371680437,1.03263667069558,0.0457852012468545,1.71900963431077,0.499519547918758,-0.183111727922828,0.590304393980781,2.29788023299744,1.99987548884666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"unemp_YGE25",-8324453.45296756,0.762349714004753,0.211952104427306,0.228552246703653,-1.00167519091862,-0.201178874217094,1.10706258046407,2.28037572389565,0.186919017895924,3.25156082099011,3.24407064077292,1.21537272464259,5.01815947696728,-16.330600988961,-16.3659612261398,15.1626507500571,11.4470275162464,-1.1134633983693,-2.22803600022386,-9.73031584926329,-2.98280632755777,-1.02701794735981,-1.34411772656154,-0.181043508894673,-9.02088760928717,-7.05677628521992,-2.04108679458161,-0.809110374923841,9.18565897898819,3.93043959330338,0.237930304887968,-0.282953763541303,-0.458553315250422,0.577419313714104,0.257040597180031,-0.00805388914269969,2.19174691877817,0.539550268649437,-0.22258375289547,1.08003762600431,1.52646578052003,2.16461672049734,4.83698786545711,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GDP",7486847132.87037,-890.541447688175,-1417.38747709197,-287.514537223306,718.354253039001,1877.08920896445,-886.805555555557,1274.49074074074,-54.3518518518519,-6623.65740740741,-4754.81481481481,13217.4223350446,-6449.44600988113,-6509.28851602117,9188.77862144659,-6688.91755890851,-2858.59874681976,-4065.64669040772,9754.30121992279,10678.0904253775,5603.2024492559,-256.428237119122,-3842.58485655841,-1337.67299416162,3760.57110034763,1906.92544906642,2913.08989565327,-106.986958897147,-6683.6980626573,-2319.12260231334,-1462.05140714814,-122.356201920535,-1396.32951107825,-865.526633443488,-914.507097539223,159.667640891074,-222.480783755688,1156.48962146047,5433.12167126906,2680.54212098218,-2593.03256197484,-1851.38163359776,-3783.37467710855,-2011.16943228509,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GVAgr",681797.603888889,0.0913725842772227,-0.0824612551938839,-0.308606464166302,0.0163851756656226,0.283309959417341,0.141611111111111,0.6625,0.0208888888888889,-1.98472222222222,-1.02994444444445,3.60469137601699,-2.87058104102757,-2.90259189652701,1.73763630406236,-0.810141809052759,0.946215812050935,-0.5216125410364,1.87599845493577,3.27686202521218,1.46401068290726,-0.714072191595722,0.482598822575152,0.0166939137793864,-0.140690079515493,0.542182383144919,0.533045421977533,-0.257222323807028,-1.78790883456781,-0.974605048701322,-0.326151695095925,0.0962761415180621,-0.2228295542804,-0.394022917247254,0.0508258189011757,0.0383308663614288,-0.7240719154828,0.0660572405057964,2.92886766831009,2.14948809156032,-0.939867769417543,-1.15127197651553,-1.32801342925367,-0.87466204517228,2549.11111111111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"disp_income",4905279210.78431,-1115.93790485484,-627.394257541171,189.165830988647,569.840830773403,984.325500633957,-6.86274509803934,-660.980392156863,-95.6862745098039,-1540,-1236.17647058824,5670.52870491017,2888.5146604349,682.666406355354,2941.21102613477,-6130.20293147656,-5535.70467994106,-1065.44730399664,2167.90484032352,3358.7556659329,842.290465095901,200.623064860778,1061.58554008191,1090.21660148939,3558.08841046689,1522.98203511936,980.098500068084,-291.337218748382,-5273.67439298397,-605.271539806211,-491.580003987278,-210.046959449248,39.8370730643738,-451.390416196204,-213.90868608295,-111.365057925082,93.1796115404728,273.375153266756,892.405624347989,-503.145479307128,-790.41805668679,-598.35593229822,-1227.91840908392,-973.620772061302,3164411.76470588,309.444444444445,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"training",-17551616.7069444,1.49045948071534,-0.807430035771168,-2.72459140472751,0.969683594830007,1.07187836495333,0.583287037037037,0.619212962962963,0.148333333333333,-5.95347222222222,-1.69,2.83989138393997,2.43321691850993,-8.04875514450613,-9.18738046209327,4.78898192333265,6.36102422387356,8.23326791897057,-4.61677980566137,2.57304687799323,4.50346893953014,3.09546747250871,-1.46019742304402,-1.83866810552403,-4.88049523972371,-1.78291191392617,2.15725937535594,0.339874484492121,1.38322603489769,-0.828108887773583,0.529261362698502,1.32122731168966,0.214265926028112,-0.530059201154744,2.51627087548207,0.926442852663471,-0.459570501446604,-0.0381910494285951,3.75279020248871,4.16172596797332,2.86454851079711,0.552910482452322,1.12290215252526,-0.27341972608455,1930.50925925926,1.36755555555556,-168.921568627451,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"earn_OC1_NaceB-F",23102506.5975,-2.00298245195798,-1.84753538681812,0.666530924770985,0.789076966198126,2.39490994780699,-3.00707352941177,0.908367647058822,-0.199661764705882,-3.60541176470588,-4.31444117647059,5.21812088651113,-12.2235857785524,16.398603455653,21.3639014433971,-21.1038827347574,-8.7138224687051,-1.99020982023752,1.04961208404569,-6.6955962738105,0.598538559025565,-2.3740465574423,-0.54022088560618,0.324865166118298,13.4413885793454,10.2550461107854,5.00885836268848,-0.998148024885949,-14.1796131686567,-6.84084955304552,-3.14469584302043,-0.115651502817307,-1.90150841438682,-0.724150070473221,-0.951757640400271,-0.761461735397891,-0.36276727985586,0.619343520055887,3.7551142154868,0.845456135597427,-1.74448146652396,-1.42081966311163,-5.80207724091512,-5.22463295833826,8057.88235294118,1.27692261904762,3679.95833333333,-0.635588235294118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"earn_OC2_NaceB-F",7617385.71990196,-0.658296329365518,-1.54538303355176,0.187593309632353,0.458637259086959,1.55744879419797,-1.91473529411765,3.62521568627451,0.114254901960784,-5.74424509803922,-3.88135784313726,16.3892801044965,-0.65484960128751,-6.1806938569088,2.96951458268639,-10.1666011924981,-2.55272274292341,-1.63333128967374,2.16541063535605,0.395730628616501,0.756682344993843,-1.83324051218332,-2.6720434797612,-1.90189676394652,5.48627337134133,5.05154527722064,1.7474370772945,-1.31500407342877,-6.56309013945761,-4.1121957542681,-1.55000300088671,0.326169705486789,-1.24920612213313,-0.480728914876689,-0.508562671249275,-0.357868056561408,-1.34749282566648,0.118970955078025,7.95560375665359,4.7864971611595,-1.59294453960995,-1.24705655652495,-3.13997268433485,-1.94751207757105,7292.41666666667,2.86160714285714,1737.61458333333,4.14453431372549,12.8998455882353,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
