"unit";"sex";"age";"nace_r2";"isco08";"indic_em";"geo";"X2014"
"NR";"T";"TOTAL";"Q";"OC4";"JOBTOT";"LV";2306
"NR";"T";"TOTAL";"R";"OC4";"JOBTOT";"LV";2652
"NR";"T";"TOTAL";"S";"OC4";"JOBTOT";"LV";383
"NR";"T";"TOTAL";"A";"OC5";"JOBTOT";"LV";542
"NR";"T";"TOTAL";"A-S";"OC5";"JOBTOT";"LV";144036
"NR";"T";"TOTAL";"B";"OC5";"JOBTOT";"LV";71
"NR";"T";"TOTAL";"B-S";"OC5";"JOBTOT";"LV";143493
"NR";"T";"TOTAL";"C";"OC5";"JOBTOT";"LV";3866
"NR";"T";"TOTAL";"D";"OC5";"JOBTOT";"LV";217
"NR";"T";"TOTAL";"E";"OC5";"JOBTOT";"LV";229
"NR";"T";"TOTAL";"F";"OC5";"JOBTOT";"LV";720
"NR";"T";"TOTAL";"G";"OC5";"JOBTOT";"LV";66597
"NR";"T";"TOTAL";"H";"OC5";"JOBTOT";"LV";3941
"NR";"T";"TOTAL";"I";"OC5";"JOBTOT";"LV";17649
"NR";"T";"TOTAL";"J";"OC5";"JOBTOT";"LV";1161
"NR";"T";"TOTAL";"K";"OC5";"JOBTOT";"LV";653
"NR";"T";"TOTAL";"L";"OC5";"JOBTOT";"LV";1712
"NR";"T";"TOTAL";"M";"OC5";"JOBTOT";"LV";1530
"NR";"T";"TOTAL";"N";"OC5";"JOBTOT";"LV";9882
"NR";"T";"TOTAL";"O";"OC5";"JOBTOT";"LV";5376
"NR";"T";"TOTAL";"P";"OC5";"JOBTOT";"LV";8364
"NR";"T";"TOTAL";"Q";"OC5";"JOBTOT";"LV";14162
"NR";"T";"TOTAL";"R";"OC5";"JOBTOT";"LV";2430
"NR";"T";"TOTAL";"S";"OC5";"JOBTOT";"LV";4933
"NR";"T";"TOTAL";"A";"OC6";"JOBTOT";"LV";4869
"NR";"T";"TOTAL";"A-S";"OC6";"JOBTOT";"LV";6506
"NR";"T";"TOTAL";"B";"OC6";"JOBTOT";"LV";13
"NR";"T";"TOTAL";"B-S";"OC6";"JOBTOT";"LV";1638
"NR";"T";"TOTAL";"C";"OC6";"JOBTOT";"LV";734
"NR";"T";"TOTAL";"D";"OC6";"JOBTOT";"LV";41
"NR";"T";"TOTAL";"E";"OC6";"JOBTOT";"LV";8
"NR";"T";"TOTAL";"F";"OC6";"JOBTOT";"LV";57
"NR";"T";"TOTAL";"G";"OC6";"JOBTOT";"LV";203
"NR";"T";"TOTAL";"H";"OC6";"JOBTOT";"LV";57
"NR";"T";"TOTAL";"I";"OC6";"JOBTOT";"LV";25
"NR";"T";"TOTAL";"J";"OC6";"JOBTOT";"LV";0
"NR";"T";"TOTAL";"K";"OC6";"JOBTOT";"LV";2
"NR";"T";"TOTAL";"L";"OC6";"JOBTOT";"LV";50
"NR";"T";"TOTAL";"M";"OC6";"JOBTOT";"LV";61
"NR";"T";"TOTAL";"N";"OC6";"JOBTOT";"LV";42
"NR";"T";"TOTAL";"O";"OC6";"JOBTOT";"LV";53
"NR";"T";"TOTAL";"P";"OC6";"JOBTOT";"LV";153
"NR";"T";"TOTAL";"Q";"OC6";"JOBTOT";"LV";45
"NR";"T";"TOTAL";"R";"OC6";"JOBTOT";"LV";29
"NR";"T";"TOTAL";"S";"OC6";"JOBTOT";"LV";65
"NR";"T";"TOTAL";"A";"OC7";"JOBTOT";"LV";1187
"NR";"T";"TOTAL";"A-S";"OC7";"JOBTOT";"LV";93786
"NR";"T";"TOTAL";"B";"OC7";"JOBTOT";"LV";301
"NR";"T";"TOTAL";"B-S";"OC7";"JOBTOT";"LV";92599
"NR";"T";"TOTAL";"C";"OC7";"JOBTOT";"LV";38090
"NR";"T";"TOTAL";"D";"OC7";"JOBTOT";"LV";3401
"NR";"T";"TOTAL";"E";"OC7";"JOBTOT";"LV";1200
"NR";"T";"TOTAL";"F";"OC7";"JOBTOT";"LV";24045
"NR";"T";"TOTAL";"G";"OC7";"JOBTOT";"LV";10025
"NR";"T";"TOTAL";"H";"OC7";"JOBTOT";"LV";5704
"NR";"T";"TOTAL";"I";"OC7";"JOBTOT";"LV";985
"NR";"T";"TOTAL";"J";"OC7";"JOBTOT";"LV";322
"NR";"T";"TOTAL";"K";"OC7";"JOBTOT";"LV";19
"NR";"T";"TOTAL";"L";"OC7";"JOBTOT";"LV";2091
"NR";"T";"TOTAL";"M";"OC7";"JOBTOT";"LV";346
"NR";"T";"TOTAL";"N";"OC7";"JOBTOT";"LV";1571
"NR";"T";"TOTAL";"O";"OC7";"JOBTOT";"LV";433
"NR";"T";"TOTAL";"P";"OC7";"JOBTOT";"LV";1613
"NR";"T";"TOTAL";"Q";"OC7";"JOBTOT";"LV";947
"NR";"T";"TOTAL";"R";"OC7";"JOBTOT";"LV";612
"NR";"T";"TOTAL";"S";"OC7";"JOBTOT";"LV";893
"NR";"T";"TOTAL";"A";"OC8";"JOBTOT";"LV";3526
"NR";"T";"TOTAL";"A-S";"OC8";"JOBTOT";"LV";77027
"NR";"T";"TOTAL";"B";"OC8";"JOBTOT";"LV";1024
"NR";"T";"TOTAL";"B-S";"OC8";"JOBTOT";"LV";73501
"NR";"T";"TOTAL";"C";"OC8";"JOBTOT";"LV";22387
"NR";"T";"TOTAL";"D";"OC8";"JOBTOT";"LV";2144
"NR";"T";"TOTAL";"E";"OC8";"JOBTOT";"LV";1194
"NR";"T";"TOTAL";"F";"OC8";"JOBTOT";"LV";4305
"NR";"T";"TOTAL";"G";"OC8";"JOBTOT";"LV";2899
"NR";"T";"TOTAL";"H";"OC8";"JOBTOT";"LV";31697
"NR";"T";"TOTAL";"I";"OC8";"JOBTOT";"LV";205
"NR";"T";"TOTAL";"J";"OC8";"JOBTOT";"LV";602
"NR";"T";"TOTAL";"K";"OC8";"JOBTOT";"LV";121
"NR";"T";"TOTAL";"L";"OC8";"JOBTOT";"LV";531
"NR";"T";"TOTAL";"M";"OC8";"JOBTOT";"LV";189
"NR";"T";"TOTAL";"N";"OC8";"JOBTOT";"LV";1820
"NR";"T";"TOTAL";"O";"OC8";"JOBTOT";"LV";1084
"NR";"T";"TOTAL";"P";"OC8";"JOBTOT";"LV";1070
"NR";"T";"TOTAL";"Q";"OC8";"JOBTOT";"LV";1697
"NR";"T";"TOTAL";"R";"OC8";"JOBTOT";"LV";253
"NR";"T";"TOTAL";"S";"OC8";"JOBTOT";"LV";282
"NR";"T";"TOTAL";"A";"OC9";"JOBTOT";"LV";5071
"NR";"T";"TOTAL";"A-S";"OC9";"JOBTOT";"LV";116245
"NR";"T";"TOTAL";"B";"OC9";"JOBTOT";"LV";963
"NR";"T";"TOTAL";"B-S";"OC9";"JOBTOT";"LV";111173
"NR";"T";"TOTAL";"C";"OC9";"JOBTOT";"LV";18628
"NR";"T";"TOTAL";"D";"OC9";"JOBTOT";"LV";1530
"NR";"T";"TOTAL";"E";"OC9";"JOBTOT";"LV";2489
"NR";"T";"TOTAL";"F";"OC9";"JOBTOT";"LV";10563
"NR";"T";"TOTAL";"G";"OC9";"JOBTOT";"LV";11577
"NR";"T";"TOTAL";"H";"OC9";"JOBTOT";"LV";6855
"NR";"T";"TOTAL";"I";"OC9";"JOBTOT";"LV";4055
"NR";"T";"TOTAL";"J";"OC9";"JOBTOT";"LV";865
"NR";"T";"TOTAL";"K";"OC9";"JOBTOT";"LV";230
"NR";"T";"TOTAL";"L";"OC9";"JOBTOT";"LV";12171
"NR";"T";"TOTAL";"M";"OC9";"JOBTOT";"LV";1665
"NR";"T";"TOTAL";"N";"OC9";"JOBTOT";"LV";10592
"NR";"T";"TOTAL";"O";"OC9";"JOBTOT";"LV";2911
"NR";"T";"TOTAL";"P";"OC9";"JOBTOT";"LV";16393
"NR";"T";"TOTAL";"Q";"OC9";"JOBTOT";"LV";5096
"NR";"T";"TOTAL";"R";"OC9";"JOBTOT";"LV";3743
"NR";"T";"TOTAL";"S";"OC9";"JOBTOT";"LV";850
"NR";"T";"TOTAL";"A";"TOTAL";"JOBTOT";"LV";21542
"NR";"T";"TOTAL";"A-S";"TOTAL";"JOBTOT";"LV";881586
"NR";"T";"TOTAL";"B";"TOTAL";"JOBTOT";"LV";3009
"NR";"T";"TOTAL";"B-S";"TOTAL";"JOBTOT";"LV";860025
"NR";"T";"TOTAL";"C";"TOTAL";"JOBTOT";"LV";114586
"NR";"T";"TOTAL";"D";"TOTAL";"JOBTOT";"LV";13520
"NR";"T";"TOTAL";"E";"TOTAL";"JOBTOT";"LV";7638
"NR";"T";"TOTAL";"F";"TOTAL";"JOBTOT";"LV";60425
"NR";"T";"TOTAL";"G";"TOTAL";"JOBTOT";"LV";146692
"NR";"T";"TOTAL";"H";"TOTAL";"JOBTOT";"LV";76116
"NR";"T";"TOTAL";"I";"TOTAL";"JOBTOT";"LV";30055
"NR";"T";"TOTAL";"J";"TOTAL";"JOBTOT";"LV";26074
"NR";"T";"TOTAL";"K";"TOTAL";"JOBTOT";"LV";18120
"NR";"T";"TOTAL";"L";"TOTAL";"JOBTOT";"LV";27059
"NR";"T";"TOTAL";"M";"TOTAL";"JOBTOT";"LV";38561
"NR";"T";"TOTAL";"N";"TOTAL";"JOBTOT";"LV";35729
"NR";"T";"TOTAL";"O";"TOTAL";"JOBTOT";"LV";64518
"NR";"T";"TOTAL";"P";"TOTAL";"JOBTOT";"LV";98067
"NR";"T";"TOTAL";"Q";"TOTAL";"JOBTOT";"LV";61272
"NR";"T";"TOTAL";"R";"TOTAL";"JOBTOT";"LV";23687
"NR";"T";"TOTAL";"S";"TOTAL";"JOBTOT";"LV";14900
"NR";"T";"TOTAL";"A";"OC0";"JOBTOT";"LV0";0
"NR";"T";"TOTAL";"A-S";"OC0";"JOBTOT";"LV0";4499
"NR";"T";"TOTAL";"B";"OC0";"JOBTOT";"LV0";0
"NR";"T";"TOTAL";"B-S";"OC0";"JOBTOT";"LV0";4499
"NR";"T";"TOTAL";"C";"OC0";"JOBTOT";"LV0";0
"NR";"T";"TOTAL";"D";"OC0";"JOBTOT";"LV0";0
"NR";"T";"TOTAL";"E";"OC0";"JOBTOT";"LV0";0
"NR";"T";"TOTAL";"F";"OC0";"JOBTOT";"LV0";0
"NR";"T";"TOTAL";"G";"OC0";"JOBTOT";"LV0";0
"NR";"T";"TOTAL";"H";"OC0";"JOBTOT";"LV0";0
"NR";"T";"TOTAL";"I";"OC0";"JOBTOT";"LV0";0
"NR";"T";"TOTAL";"J";"OC0";"JOBTOT";"LV0";0
"NR";"T";"TOTAL";"K";"OC0";"JOBTOT";"LV0";0
"NR";"T";"TOTAL";"L";"OC0";"JOBTOT";"LV0";0
"NR";"T";"TOTAL";"M";"OC0";"JOBTOT";"LV0";0
"NR";"T";"TOTAL";"N";"OC0";"JOBTOT";"LV0";0
"NR";"T";"TOTAL";"O";"OC0";"JOBTOT";"LV0";3970
"NR";"T";"TOTAL";"P";"OC0";"JOBTOT";"LV0";530
"NR";"T";"TOTAL";"Q";"OC0";"JOBTOT";"LV0";0
"NR";"T";"TOTAL";"R";"OC0";"JOBTOT";"LV0";0
"NR";"T";"TOTAL";"S";"OC0";"JOBTOT";"LV0";0
"NR";"T";"TOTAL";"A";"OC1";"JOBTOT";"LV0";1936
"NR";"T";"TOTAL";"A-S";"OC1";"JOBTOT";"LV0";89113
"NR";"T";"TOTAL";"B";"OC1";"JOBTOT";"LV0";237
"NR";"T";"TOTAL";"B-S";"OC1";"JOBTOT";"LV0";87173
"NR";"T";"TOTAL";"C";"OC1";"JOBTOT";"LV0";9442
"NR";"T";"TOTAL";"D";"OC1";"JOBTOT";"LV0";1357
"NR";"T";"TOTAL";"E";"OC1";"JOBTOT";"LV0";673
"NR";"T";"TOTAL";"F";"OC1";"JOBTOT";"LV0";7556
"NR";"T";"TOTAL";"G";"OC1";"JOBTOT";"LV0";17273
"NR";"T";"TOTAL";"H";"OC1";"JOBTOT";"LV0";6972
"NR";"T";"TOTAL";"I";"OC1";"JOBTOT";"LV0";2956
"NR";"T";"TOTAL";"J";"OC1";"JOBTOT";"LV0";2662
"NR";"T";"TOTAL";"K";"OC1";"JOBTOT";"LV0";2782
"NR";"T";"TOTAL";"L";"OC1";"JOBTOT";"LV0";3287
"NR";"T";"TOTAL";"M";"OC1";"JOBTOT";"LV0";5088
"NR";"T";"TOTAL";"N";"OC1";"JOBTOT";"LV0";3071
"NR";"T";"TOTAL";"O";"OC1";"JOBTOT";"LV0";11187
"NR";"T";"TOTAL";"P";"OC1";"JOBTOT";"LV0";5353
"NR";"T";"TOTAL";"Q";"OC1";"JOBTOT";"LV0";3010
"NR";"T";"TOTAL";"R";"OC1";"JOBTOT";"LV0";2700
"NR";"T";"TOTAL";"S";"OC1";"JOBTOT";"LV0";1570
"NR";"T";"TOTAL";"A";"OC2";"JOBTOT";"LV0";1680
"NR";"T";"TOTAL";"A-S";"OC2";"JOBTOT";"LV0";151361
"NR";"T";"TOTAL";"B";"OC2";"JOBTOT";"LV0";114
"NR";"T";"TOTAL";"B-S";"OC2";"JOBTOT";"LV0";149674
"NR";"T";"TOTAL";"C";"OC2";"JOBTOT";"LV0";7212
"NR";"T";"TOTAL";"D";"OC2";"JOBTOT";"LV0";1729
"NR";"T";"TOTAL";"E";"OC2";"JOBTOT";"LV0";523
"NR";"T";"TOTAL";"F";"OC2";"JOBTOT";"LV0";4371
"NR";"T";"TOTAL";"G";"OC2";"JOBTOT";"LV0";8096
"NR";"T";"TOTAL";"H";"OC2";"JOBTOT";"LV0";4070
"NR";"T";"TOTAL";"I";"OC2";"JOBTOT";"LV0";1018
"NR";"T";"TOTAL";"J";"OC2";"JOBTOT";"LV0";8264
"NR";"T";"TOTAL";"K";"OC2";"JOBTOT";"LV0";3589
"NR";"T";"TOTAL";"L";"OC2";"JOBTOT";"LV0";1748
"NR";"T";"TOTAL";"M";"OC2";"JOBTOT";"LV0";13175
"NR";"T";"TOTAL";"N";"OC2";"JOBTOT";"LV0";1826
"NR";"T";"TOTAL";"O";"OC2";"JOBTOT";"LV0";16622
"NR";"T";"TOTAL";"P";"OC2";"JOBTOT";"LV0";50636
"NR";"T";"TOTAL";"Q";"OC2";"JOBTOT";"LV0";19330
"NR";"T";"TOTAL";"R";"OC2";"JOBTOT";"LV0";5984
"NR";"T";"TOTAL";"S";"OC2";"JOBTOT";"LV0";1369
"NR";"T";"TOTAL";"A";"OC3";"JOBTOT";"LV0";2348
"NR";"T";"TOTAL";"A-S";"OC3";"JOBTOT";"LV0";155540
"NR";"T";"TOTAL";"B";"OC3";"JOBTOT";"LV0";229
"NR";"T";"TOTAL";"B-S";"OC3";"JOBTOT";"LV0";153187
"NR";"T";"TOTAL";"C";"OC3";"JOBTOT";"LV0";10456
"NR";"T";"TOTAL";"D";"OC3";"JOBTOT";"LV0";2328
"NR";"T";"TOTAL";"E";"OC3";"JOBTOT";"LV0";921
"NR";"T";"TOTAL";"F";"OC3";"JOBTOT";"LV0";7516
"NR";"T";"TOTAL";"G";"OC3";"JOBTOT";"LV0";21758
"NR";"T";"TOTAL";"H";"OC3";"JOBTOT";"LV0";8001
"NR";"T";"TOTAL";"I";"OC3";"JOBTOT";"LV0";2132
"NR";"T";"TOTAL";"J";"OC3";"JOBTOT";"LV0";10837
"NR";"T";"TOTAL";"K";"OC3";"JOBTOT";"LV0";8421
"NR";"T";"TOTAL";"L";"OC3";"JOBTOT";"LV0";3806
"NR";"T";"TOTAL";"M";"OC3";"JOBTOT";"LV0";15357
"NR";"T";"TOTAL";"N";"OC3";"JOBTOT";"LV0";5044
"NR";"T";"TOTAL";"O";"OC3";"JOBTOT";"LV0";20475
"NR";"T";"TOTAL";"P";"OC3";"JOBTOT";"LV0";11390
"NR";"T";"TOTAL";"Q";"OC3";"JOBTOT";"LV0";14680
"NR";"T";"TOTAL";"R";"OC3";"JOBTOT";"LV0";5284
"NR";"T";"TOTAL";"S";"OC3";"JOBTOT";"LV0";4553
"NR";"T";"TOTAL";"A";"OC4";"JOBTOT";"LV0";385
"NR";"T";"TOTAL";"A-S";"OC4";"JOBTOT";"LV0";43471
"NR";"T";"TOTAL";"B";"OC4";"JOBTOT";"LV0";57
"NR";"T";"TOTAL";"B-S";"OC4";"JOBTOT";"LV0";43086
"NR";"T";"TOTAL";"C";"OC4";"JOBTOT";"LV0";3769
"NR";"T";"TOTAL";"D";"OC4";"JOBTOT";"LV0";772
"NR";"T";"TOTAL";"E";"OC4";"JOBTOT";"LV0";402
"NR";"T";"TOTAL";"F";"OC4";"JOBTOT";"LV0";1293
"NR";"T";"TOTAL";"G";"OC4";"JOBTOT";"LV0";8264
"NR";"T";"TOTAL";"H";"OC4";"JOBTOT";"LV0";8820
"NR";"T";"TOTAL";"I";"OC4";"JOBTOT";"LV0";1031
"NR";"T";"TOTAL";"J";"OC4";"JOBTOT";"LV0";1361
"NR";"T";"TOTAL";"K";"OC4";"JOBTOT";"LV0";2305
"NR";"T";"TOTAL";"L";"OC4";"JOBTOT";"LV0";1665
"NR";"T";"TOTAL";"M";"OC4";"JOBTOT";"LV0";1153
"NR";"T";"TOTAL";"N";"OC4";"JOBTOT";"LV0";1880
"NR";"T";"TOTAL";"O";"OC4";"JOBTOT";"LV0";2410
"NR";"T";"TOTAL";"P";"OC4";"JOBTOT";"LV0";2565
"NR";"T";"TOTAL";"Q";"OC4";"JOBTOT";"LV0";2306
"NR";"T";"TOTAL";"R";"OC4";"JOBTOT";"LV0";2652
"NR";"T";"TOTAL";"S";"OC4";"JOBTOT";"LV0";383
"NR";"T";"TOTAL";"A";"OC5";"JOBTOT";"LV0";542
"NR";"T";"TOTAL";"A-S";"OC5";"JOBTOT";"LV0";144036
"NR";"T";"TOTAL";"B";"OC5";"JOBTOT";"LV0";71
"NR";"T";"TOTAL";"B-S";"OC5";"JOBTOT";"LV0";143493
"NR";"T";"TOTAL";"C";"OC5";"JOBTOT";"LV0";3866
"NR";"T";"TOTAL";"D";"OC5";"JOBTOT";"LV0";217
"NR";"T";"TOTAL";"E";"OC5";"JOBTOT";"LV0";229
"NR";"T";"TOTAL";"F";"OC5";"JOBTOT";"LV0";720
"NR";"T";"TOTAL";"G";"OC5";"JOBTOT";"LV0";66597
"NR";"T";"TOTAL";"H";"OC5";"JOBTOT";"LV0";3941
"NR";"T";"TOTAL";"I";"OC5";"JOBTOT";"LV0";17649
"NR";"T";"TOTAL";"J";"OC5";"JOBTOT";"LV0";1161
"NR";"T";"TOTAL";"K";"OC5";"JOBTOT";"LV0";653
"NR";"T";"TOTAL";"L";"OC5";"JOBTOT";"LV0";1712
"NR";"T";"TOTAL";"M";"OC5";"JOBTOT";"LV0";1530
"NR";"T";"TOTAL";"N";"OC5";"JOBTOT";"LV0";9882
"NR";"T";"TOTAL";"O";"OC5";"JOBTOT";"LV0";5376
"NR";"T";"TOTAL";"P";"OC5";"JOBTOT";"LV0";8364
"NR";"T";"TOTAL";"Q";"OC5";"JOBTOT";"LV0";14162
"NR";"T";"TOTAL";"R";"OC5";"JOBTOT";"LV0";2430
"NR";"T";"TOTAL";"S";"OC5";"JOBTOT";"LV0";4933
"NR";"T";"TOTAL";"A";"OC6";"JOBTOT";"LV0";4869
"NR";"T";"TOTAL";"A-S";"OC6";"JOBTOT";"LV0";6506
"NR";"T";"TOTAL";"B";"OC6";"JOBTOT";"LV0";13
"NR";"T";"TOTAL";"B-S";"OC6";"JOBTOT";"LV0";1638
"NR";"T";"TOTAL";"C";"OC6";"JOBTOT";"LV0";734
"NR";"T";"TOTAL";"D";"OC6";"JOBTOT";"LV0";41
"NR";"T";"TOTAL";"E";"OC6";"JOBTOT";"LV0";8
"NR";"T";"TOTAL";"F";"OC6";"JOBTOT";"LV0";57
"NR";"T";"TOTAL";"G";"OC6";"JOBTOT";"LV0";203
"NR";"T";"TOTAL";"H";"OC6";"JOBTOT";"LV0";57
"NR";"T";"TOTAL";"I";"OC6";"JOBTOT";"LV0";25
"NR";"T";"TOTAL";"J";"OC6";"JOBTOT";"LV0";0
"NR";"T";"TOTAL";"K";"OC6";"JOBTOT";"LV0";2
"NR";"T";"TOTAL";"L";"OC6";"JOBTOT";"LV0";50
"NR";"T";"TOTAL";"M";"OC6";"JOBTOT";"LV0";61
"NR";"T";"TOTAL";"N";"OC6";"JOBTOT";"LV0";42
"NR";"T";"TOTAL";"O";"OC6";"JOBTOT";"LV0";53
"NR";"T";"TOTAL";"P";"OC6";"JOBTOT";"LV0";153
"NR";"T";"TOTAL";"Q";"OC6";"JOBTOT";"LV0";45
"NR";"T";"TOTAL";"R";"OC6";"JOBTOT";"LV0";29
"NR";"T";"TOTAL";"S";"OC6";"JOBTOT";"LV0";65
"NR";"T";"TOTAL";"A";"OC7";"JOBTOT";"LV0";1187
"NR";"T";"TOTAL";"A-S";"OC7";"JOBTOT";"LV0";93786
"NR";"T";"TOTAL";"B";"OC7";"JOBTOT";"LV0";301
"NR";"T";"TOTAL";"B-S";"OC7";"JOBTOT";"LV0";92599
"NR";"T";"TOTAL";"C";"OC7";"JOBTOT";"LV0";38090
"NR";"T";"TOTAL";"D";"OC7";"JOBTOT";"LV0";3401
"NR";"T";"TOTAL";"E";"OC7";"JOBTOT";"LV0";1200
"NR";"T";"TOTAL";"F";"OC7";"JOBTOT";"LV0";24045
"NR";"T";"TOTAL";"G";"OC7";"JOBTOT";"LV0";10025
"NR";"T";"TOTAL";"H";"OC7";"JOBTOT";"LV0";5704
"NR";"T";"TOTAL";"I";"OC7";"JOBTOT";"LV0";985
"NR";"T";"TOTAL";"J";"OC7";"JOBTOT";"LV0";322
"NR";"T";"TOTAL";"K";"OC7";"JOBTOT";"LV0";19
"NR";"T";"TOTAL";"L";"OC7";"JOBTOT";"LV0";2091
"NR";"T";"TOTAL";"M";"OC7";"JOBTOT";"LV0";346
"NR";"T";"TOTAL";"N";"OC7";"JOBTOT";"LV0";1571
"NR";"T";"TOTAL";"O";"OC7";"JOBTOT";"LV0";433
"NR";"T";"TOTAL";"P";"OC7";"JOBTOT";"LV0";1613
"NR";"T";"TOTAL";"Q";"OC7";"JOBTOT";"LV0";947
"NR";"T";"TOTAL";"R";"OC7";"JOBTOT";"LV0";612
"NR";"T";"TOTAL";"S";"OC7";"JOBTOT";"LV0";893
"NR";"T";"TOTAL";"A";"OC8";"JOBTOT";"LV0";3526
"NR";"T";"TOTAL";"A-S";"OC8";"JOBTOT";"LV0";77027
"NR";"T";"TOTAL";"B";"OC8";"JOBTOT";"LV0";1024
"NR";"T";"TOTAL";"B-S";"OC8";"JOBTOT";"LV0";73501
"NR";"T";"TOTAL";"C";"OC8";"JOBTOT";"LV0";22387
"NR";"T";"TOTAL";"D";"OC8";"JOBTOT";"LV0";2144
"NR";"T";"TOTAL";"E";"OC8";"JOBTOT";"LV0";1194
"NR";"T";"TOTAL";"F";"OC8";"JOBTOT";"LV0";4305
"NR";"T";"TOTAL";"G";"OC8";"JOBTOT";"LV0";2899
"NR";"T";"TOTAL";"H";"OC8";"JOBTOT";"LV0";31697
"NR";"T";"TOTAL";"I";"OC8";"JOBTOT";"LV0";205
"NR";"T";"TOTAL";"J";"OC8";"JOBTOT";"LV0";602
"NR";"T";"TOTAL";"K";"OC8";"JOBTOT";"LV0";121
"NR";"T";"TOTAL";"L";"OC8";"JOBTOT";"LV0";531
"NR";"T";"TOTAL";"M";"OC8";"JOBTOT";"LV0";189
"NR";"T";"TOTAL";"N";"OC8";"JOBTOT";"LV0";1820
"NR";"T";"TOTAL";"O";"OC8";"JOBTOT";"LV0";1084
"NR";"T";"TOTAL";"P";"OC8";"JOBTOT";"LV0";1070
"NR";"T";"TOTAL";"Q";"OC8";"JOBTOT";"LV0";1697
"NR";"T";"TOTAL";"R";"OC8";"JOBTOT";"LV0";253
"NR";"T";"TOTAL";"S";"OC8";"JOBTOT";"LV0";282
"NR";"T";"TOTAL";"A";"OC9";"JOBTOT";"LV0";5071
"NR";"T";"TOTAL";"A-S";"OC9";"JOBTOT";"LV0";116245
"NR";"T";"TOTAL";"B";"OC9";"JOBTOT";"LV0";963
"NR";"T";"TOTAL";"B-S";"OC9";"JOBTOT";"LV0";111173
"NR";"T";"TOTAL";"C";"OC9";"JOBTOT";"LV0";18628
"NR";"T";"TOTAL";"D";"OC9";"JOBTOT";"LV0";1530
"NR";"T";"TOTAL";"E";"OC9";"JOBTOT";"LV0";2489
"NR";"T";"TOTAL";"F";"OC9";"JOBTOT";"LV0";10563
"NR";"T";"TOTAL";"G";"OC9";"JOBTOT";"LV0";11577
"NR";"T";"TOTAL";"H";"OC9";"JOBTOT";"LV0";6855
"NR";"T";"TOTAL";"I";"OC9";"JOBTOT";"LV0";4055
"NR";"T";"TOTAL";"J";"OC9";"JOBTOT";"LV0";865
"NR";"T";"TOTAL";"K";"OC9";"JOBTOT";"LV0";230
"NR";"T";"TOTAL";"L";"OC9";"JOBTOT";"LV0";12171
"NR";"T";"TOTAL";"M";"OC9";"JOBTOT";"LV0";1665
"NR";"T";"TOTAL";"N";"OC9";"JOBTOT";"LV0";10592
"NR";"T";"TOTAL";"O";"OC9";"JOBTOT";"LV0";2911
"NR";"T";"TOTAL";"P";"OC9";"JOBTOT";"LV0";16393
"NR";"T";"TOTAL";"Q";"OC9";"JOBTOT";"LV0";5096
"NR";"T";"TOTAL";"R";"OC9";"JOBTOT";"LV0";3743
"NR";"T";"TOTAL";"S";"OC9";"JOBTOT";"LV0";850
"NR";"T";"TOTAL";"A";"TOTAL";"JOBTOT";"LV0";21542
"NR";"T";"TOTAL";"A-S";"TOTAL";"JOBTOT";"LV0";881586
"NR";"T";"TOTAL";"B";"TOTAL";"JOBTOT";"LV0";3009
"NR";"T";"TOTAL";"B-S";"TOTAL";"JOBTOT";"LV0";860025
"NR";"T";"TOTAL";"C";"TOTAL";"JOBTOT";"LV0";114586
"NR";"T";"TOTAL";"D";"TOTAL";"JOBTOT";"LV0";13520
"NR";"T";"TOTAL";"E";"TOTAL";"JOBTOT";"LV0";7638
"NR";"T";"TOTAL";"F";"TOTAL";"JOBTOT";"LV0";60425
"NR";"T";"TOTAL";"G";"TOTAL";"JOBTOT";"LV0";146692
"NR";"T";"TOTAL";"H";"TOTAL";"JOBTOT";"LV0";76116
"NR";"T";"TOTAL";"I";"TOTAL";"JOBTOT";"LV0";30055
"NR";"T";"TOTAL";"J";"TOTAL";"JOBTOT";"LV0";26074
"NR";"T";"TOTAL";"K";"TOTAL";"JOBTOT";"LV0";18120
"NR";"T";"TOTAL";"L";"TOTAL";"JOBTOT";"LV0";27059
"NR";"T";"TOTAL";"M";"TOTAL";"JOBTOT";"LV0";38561
"NR";"T";"TOTAL";"N";"TOTAL";"JOBTOT";"LV0";35729
"NR";"T";"TOTAL";"O";"TOTAL";"JOBTOT";"LV0";64518
"NR";"T";"TOTAL";"P";"TOTAL";"JOBTOT";"LV0";98067
"NR";"T";"TOTAL";"Q";"TOTAL";"JOBTOT";"LV0";61272
"NR";"T";"TOTAL";"R";"TOTAL";"JOBTOT";"LV0";23687
"NR";"T";"TOTAL";"S";"TOTAL";"JOBTOT";"LV0";14900
"NR";"T";"TOTAL";"A";"OC0";"JOBTOT";"LV00";NA
"NR";"T";"TOTAL";"A-S";"OC0";"JOBTOT";"LV00";NA
"NR";"T";"TOTAL";"B";"OC0";"JOBTOT";"LV00";NA
"NR";"T";"TOTAL";"B-S";"OC0";"JOBTOT";"LV00";NA
"NR";"T";"TOTAL";"C";"OC0";"JOBTOT";"LV00";NA
"NR";"T";"TOTAL";"D";"OC0";"JOBTOT";"LV00";NA
"NR";"T";"TOTAL";"E";"OC0";"JOBTOT";"LV00";NA
"NR";"T";"TOTAL";"F";"OC0";"JOBTOT";"LV00";NA
"NR";"T";"TOTAL";"G";"OC0";"JOBTOT";"LV00";NA
