"unit";"sex";"age";"isced11";"geo";"X2014"
"THS";"F";"Y25-64";"ED3_4";"DE40";349
"THS";"F";"Y25-64";"ED3_4";"DE5";68.4
"THS";"F";"Y25-64";"ED3_4";"DE50";68.4
"THS";"F";"Y25-64";"ED3_4";"DE6";195.8
"THS";"F";"Y25-64";"ED3_4";"DE60";195.8
"THS";"F";"Y25-64";"ED3_4";"DE7";741.9
"THS";"F";"Y25-64";"ED3_4";"DE71";442.1
"THS";"F";"Y25-64";"ED3_4";"DE72";132
"THS";"F";"Y25-64";"ED3_4";"DE73";167.8
"THS";"F";"Y25-64";"ED3_4";"DE8";214.1
"THS";"F";"Y25-64";"ED3_4";"DE80";214.1
"THS";"F";"Y25-64";"ED3_4";"DE9";1033.3
"THS";"F";"Y25-64";"ED3_4";"DE91";193.7
"THS";"F";"Y25-64";"ED3_4";"DE92";278.2
"THS";"F";"Y25-64";"ED3_4";"DE93";231.5
"THS";"F";"Y25-64";"ED3_4";"DE94";329.9
"THS";"F";"Y25-64";"ED3_4";"DEA";2136.1
"THS";"F";"Y25-64";"ED3_4";"DEA1";610.8
"THS";"F";"Y25-64";"ED3_4";"DEA2";486.8
"THS";"F";"Y25-64";"ED3_4";"DEA3";328.7
"THS";"F";"Y25-64";"ED3_4";"DEA4";264.4
"THS";"F";"Y25-64";"ED3_4";"DEA5";445.4
"THS";"F";"Y25-64";"ED3_4";"DEB";516.1
"THS";"F";"Y25-64";"ED3_4";"DEB1";194.2
"THS";"F";"Y25-64";"ED3_4";"DEB2";70.1
"THS";"F";"Y25-64";"ED3_4";"DEB3";251.8
"THS";"F";"Y25-64";"ED3_4";"DEC";128.8
"THS";"F";"Y25-64";"ED3_4";"DEC0";128.8
"THS";"F";"Y25-64";"ED3_4";"DED";545.8
"THS";"F";"Y25-64";"ED3_4";"DED2";202.7
"THS";"F";"Y25-64";"ED3_4";"DED4";213
"THS";"F";"Y25-64";"ED3_4";"DED5";130.1
"THS";"F";"Y25-64";"ED3_4";"DEE";308.5
"THS";"F";"Y25-64";"ED3_4";"DEE0";308.5
"THS";"F";"Y25-64";"ED3_4";"DEF";377.2
"THS";"F";"Y25-64";"ED3_4";"DEF0";377.2
"THS";"F";"Y25-64";"ED3_4";"DEG";302.7
"THS";"F";"Y25-64";"ED3_4";"DEG0";302.7
"THS";"F";"Y25-64";"ED3_4";"DK";419
"THS";"F";"Y25-64";"ED3_4";"DK0";419
"THS";"F";"Y25-64";"ED3_4";"DK01";110.1
"THS";"F";"Y25-64";"ED3_4";"DK02";69.4
"THS";"F";"Y25-64";"ED3_4";"DK03";92.2
"THS";"F";"Y25-64";"ED3_4";"DK04";97.2
"THS";"F";"Y25-64";"ED3_4";"DK05";50
"THS";"F";"Y25-64";"ED3_4";"EE";117.9
"THS";"F";"Y25-64";"ED3_4";"EE0";117.9
"THS";"F";"Y25-64";"ED3_4";"EE00";117.9
"THS";"F";"Y25-64";"ED3_4";"EL";534.1
"THS";"F";"Y25-64";"ED3_4";"EL3";218.7
"THS";"F";"Y25-64";"ED3_4";"EL30";218.7
"THS";"F";"Y25-64";"ED3_4";"EL4";63.1
"THS";"F";"Y25-64";"ED3_4";"EL41";8.1
"THS";"F";"Y25-64";"ED3_4";"EL42";21.4
"THS";"F";"Y25-64";"ED3_4";"EL43";33.6
"THS";"F";"Y25-64";"ED3_4";"EL5";127.6
"THS";"F";"Y25-64";"ED3_4";"EL51";22.4
"THS";"F";"Y25-64";"ED3_4";"EL52";81.5
"THS";"F";"Y25-64";"ED3_4";"EL53";10
"THS";"F";"Y25-64";"ED3_4";"EL54";13.7
"THS";"F";"Y25-64";"ED3_4";"EL6";124.7
"THS";"F";"Y25-64";"ED3_4";"EL61";32.6
"THS";"F";"Y25-64";"ED3_4";"EL62";10.7
"THS";"F";"Y25-64";"ED3_4";"EL63";25.8
"THS";"F";"Y25-64";"ED3_4";"EL64";24.5
"THS";"F";"Y25-64";"ED3_4";"EL65";31.1
"THS";"F";"Y25-64";"ED3_4";"ES";1723.8
"THS";"F";"Y25-64";"ED3_4";"ES1";162
"THS";"F";"Y25-64";"ED3_4";"ES11";92.3
"THS";"F";"Y25-64";"ED3_4";"ES12";42.4
"THS";"F";"Y25-64";"ED3_4";"ES13";27.3
"THS";"F";"Y25-64";"ED3_4";"ES2";169
"THS";"F";"Y25-64";"ED3_4";"ES21";74.3
"THS";"F";"Y25-64";"ED3_4";"ES22";25.1
"THS";"F";"Y25-64";"ED3_4";"ES23";12.7
"THS";"F";"Y25-64";"ED3_4";"ES24";57
"THS";"F";"Y25-64";"ED3_4";"ES3";302.7
"THS";"F";"Y25-64";"ED3_4";"ES30";302.7
"THS";"F";"Y25-64";"ED3_4";"ES4";193.4
"THS";"F";"Y25-64";"ED3_4";"ES41";93.5
"THS";"F";"Y25-64";"ED3_4";"ES42";73.1
"THS";"F";"Y25-64";"ED3_4";"ES43";26.9
"THS";"F";"Y25-64";"ED3_4";"ES5";519.6
"THS";"F";"Y25-64";"ED3_4";"ES51";270.6
"THS";"F";"Y25-64";"ED3_4";"ES52";189.4
"THS";"F";"Y25-64";"ED3_4";"ES53";59.6
"THS";"F";"Y25-64";"ED3_4";"ES6";299.7
"THS";"F";"Y25-64";"ED3_4";"ES61";242.8
"THS";"F";"Y25-64";"ED3_4";"ES62";52.3
"THS";"F";"Y25-64";"ED3_4";"ES63";1.7
"THS";"F";"Y25-64";"ED3_4";"ES64";2.8
"THS";"F";"Y25-64";"ED3_4";"ES7";77.5
"THS";"F";"Y25-64";"ED3_4";"ES70";77.5
"THS";"F";"Y25-64";"ED3_4";"FI";405.7
"THS";"F";"Y25-64";"ED3_4";"FI1";402.4
"THS";"F";"Y25-64";"ED3_4";"FI19";105.3
"THS";"F";"Y25-64";"ED3_4";"FI1B";109.3
"THS";"F";"Y25-64";"ED3_4";"FI1C";87.2
"THS";"F";"Y25-64";"ED3_4";"FI1D";100.6
"THS";"F";"Y25-64";"ED3_4";"FI2";3.3
"THS";"F";"Y25-64";"ED3_4";"FI20";3.3
"THS";"F";"Y25-64";"ED3_4";"FR";4730
"THS";"F";"Y25-64";"ED3_4";"FR1";754.9
"THS";"F";"Y25-64";"ED3_4";"FR10";754.9
"THS";"F";"Y25-64";"ED3_4";"FR2";823.2
"THS";"F";"Y25-64";"ED3_4";"FR21";102
"THS";"F";"Y25-64";"ED3_4";"FR22";144.5
"THS";"F";"Y25-64";"ED3_4";"FR23";136.2
"THS";"F";"Y25-64";"ED3_4";"FR24";195.1
"THS";"F";"Y25-64";"ED3_4";"FR25";120.8
"THS";"F";"Y25-64";"ED3_4";"FR26";124.7
"THS";"F";"Y25-64";"ED3_4";"FR3";244.9
"THS";"F";"Y25-64";"ED3_4";"FR30";244.9
"THS";"F";"Y25-64";"ED3_4";"FR4";421.7
"THS";"F";"Y25-64";"ED3_4";"FR41";171.5
"THS";"F";"Y25-64";"ED3_4";"FR42";154.7
"THS";"F";"Y25-64";"ED3_4";"FR43";95.5
"THS";"F";"Y25-64";"ED3_4";"FR5";740.4
"THS";"F";"Y25-64";"ED3_4";"FR51";315.5
"THS";"F";"Y25-64";"ED3_4";"FR52";274
"THS";"F";"Y25-64";"ED3_4";"FR53";150.8
"THS";"F";"Y25-64";"ED3_4";"FR6";548.2
"THS";"F";"Y25-64";"ED3_4";"FR61";275.3
"THS";"F";"Y25-64";"ED3_4";"FR62";208.7
"THS";"F";"Y25-64";"ED3_4";"FR63";64.2
"THS";"F";"Y25-64";"ED3_4";"FR7";564.6
"THS";"F";"Y25-64";"ED3_4";"FR71";457.6
"THS";"F";"Y25-64";"ED3_4";"FR72";107.1
"THS";"F";"Y25-64";"ED3_4";"FR8";529.7
"THS";"F";"Y25-64";"ED3_4";"FR81";175.4
"THS";"F";"Y25-64";"ED3_4";"FR82";342
"THS";"F";"Y25-64";"ED3_4";"FR83";12.2
"THS";"F";"Y25-64";"ED3_4";"FRA";102.5
"THS";"F";"Y25-64";"ED3_4";"FRA1";24.2
"THS";"F";"Y25-64";"ED3_4";"FRA2";24.3
"THS";"F";"Y25-64";"ED3_4";"FRA3";8.7
"THS";"F";"Y25-64";"ED3_4";"FRA4";41.2
"THS";"F";"Y25-64";"ED3_4";"FRA5";4.1
"THS";"F";"Y25-64";"ED3_4";"HR";372.1
"THS";"F";"Y25-64";"ED3_4";"HR0";372.1
"THS";"F";"Y25-64";"ED3_4";"HR03";130.1
"THS";"F";"Y25-64";"ED3_4";"HR04";242
"THS";"F";"Y25-64";"ED3_4";"HU";987.6
"THS";"F";"Y25-64";"ED3_4";"HU1";290
"THS";"F";"Y25-64";"ED3_4";"HU10";290
"THS";"F";"Y25-64";"ED3_4";"HU2";322.8
"THS";"F";"Y25-64";"ED3_4";"HU21";117.2
"THS";"F";"Y25-64";"ED3_4";"HU22";113.9
"THS";"F";"Y25-64";"ED3_4";"HU23";91.8
"THS";"F";"Y25-64";"ED3_4";"HU3";374.8
"THS";"F";"Y25-64";"ED3_4";"HU31";109.1
"THS";"F";"Y25-64";"ED3_4";"HU32";137.4
"THS";"F";"Y25-64";"ED3_4";"HU33";128.3
"THS";"F";"Y25-64";"ED3_4";"IE";270.2
"THS";"F";"Y25-64";"ED3_4";"IE0";270.2
"THS";"F";"Y25-64";"ED3_4";"IE01";72.7
"THS";"F";"Y25-64";"ED3_4";"IE02";197.5
"THS";"F";"Y25-64";"ED3_4";"IT";4282.5
"THS";"F";"Y25-64";"ED3_4";"ITC";1366.4
"THS";"F";"Y25-64";"ED3_4";"ITC1";366.8
"THS";"F";"Y25-64";"ED3_4";"ITC2";11.3
"THS";"F";"Y25-64";"ED3_4";"ITC3";122.3
"THS";"F";"Y25-64";"ED3_4";"ITC4";866
"THS";"F";"Y25-64";"ED3_4";"ITF";615.2
"THS";"F";"Y25-64";"ED3_4";"ITF1";96.8
"THS";"F";"Y25-64";"ED3_4";"ITF2";15.6
"THS";"F";"Y25-64";"ED3_4";"ITF3";227.4
"THS";"F";"Y25-64";"ED3_4";"ITF4";163.5
"THS";"F";"Y25-64";"ED3_4";"ITF5";30.6
"THS";"F";"Y25-64";"ED3_4";"ITF6";81.3
"THS";"F";"Y25-64";"ED3_4";"ITG";292.9
"THS";"F";"Y25-64";"ED3_4";"ITG1";206.4
"THS";"F";"Y25-64";"ED3_4";"ITG2";86.4
"THS";"F";"Y25-64";"ED3_4";"ITH";1035.5
"THS";"F";"Y25-64";"ED3_4";"ITH1";52.3
"THS";"F";"Y25-64";"ED3_4";"ITH2";53.9
"THS";"F";"Y25-64";"ED3_4";"ITH3";417.2
"THS";"F";"Y25-64";"ED3_4";"ITH4";104.1
"THS";"F";"Y25-64";"ED3_4";"ITH5";408.1
"THS";"F";"Y25-64";"ED3_4";"ITI";972.6
"THS";"F";"Y25-64";"ED3_4";"ITI1";312.5
"THS";"F";"Y25-64";"ED3_4";"ITI2";72.3
"THS";"F";"Y25-64";"ED3_4";"ITI3";122.1
"THS";"F";"Y25-64";"ED3_4";"ITI4";465.6
"THS";"F";"Y25-64";"ED3_4";"LT";284.5
"THS";"F";"Y25-64";"ED3_4";"LT0";284.5
"THS";"F";"Y25-64";"ED3_4";"LT00";284.5
"THS";"F";"Y25-64";"ED3_4";"LU";34.1
"THS";"F";"Y25-64";"ED3_4";"LU0";34.1
"THS";"F";"Y25-64";"ED3_4";"LU00";34.1
"THS";"F";"Y25-64";"ED3_4";"LV";208.2
"THS";"F";"Y25-64";"ED3_4";"LV0";208.2
"THS";"F";"Y25-64";"ED3_4";"LV00";208.2
"THS";"F";"Y25-64";"ED3_4";"MT";18.7
"THS";"F";"Y25-64";"ED3_4";"MT0";18.7
"THS";"F";"Y25-64";"ED3_4";"MT00";18.7
"THS";"F";"Y25-64";"ED3_4";"NL";1299
"THS";"F";"Y25-64";"ED3_4";"NL1";139.9
"THS";"F";"Y25-64";"ED3_4";"NL11";40.4
"THS";"F";"Y25-64";"ED3_4";"NL12";56.5
"THS";"F";"Y25-64";"ED3_4";"NL13";43
"THS";"F";"Y25-64";"ED3_4";"NL2";295.4
"THS";"F";"Y25-64";"ED3_4";"NL21";94.5
"THS";"F";"Y25-64";"ED3_4";"NL22";162.9
"THS";"F";"Y25-64";"ED3_4";"NL23";38
"THS";"F";"Y25-64";"ED3_4";"NL3";585.6
"THS";"F";"Y25-64";"ED3_4";"NL31";85.6
"THS";"F";"Y25-64";"ED3_4";"NL32";197.3
"THS";"F";"Y25-64";"ED3_4";"NL33";267.7
"THS";"F";"Y25-64";"ED3_4";"NL34";35
"THS";"F";"Y25-64";"ED3_4";"NL4";278
"THS";"F";"Y25-64";"ED3_4";"NL41";189.3
"THS";"F";"Y25-64";"ED3_4";"NL42";88.7
"THS";"F";"Y25-64";"ED3_4";"PL";3496
"THS";"F";"Y25-64";"ED3_4";"PL1";781.1
"THS";"F";"Y25-64";"ED3_4";"PL11";300
"THS";"F";"Y25-64";"ED3_4";"PL12";481.1
"THS";"F";"Y25-64";"ED3_4";"PL2";739.5
"THS";"F";"Y25-64";"ED3_4";"PL21";301.1
"THS";"F";"Y25-64";"ED3_4";"PL22";438.4
"THS";"F";"Y25-64";"ED3_4";"PL3";618.4
"THS";"F";"Y25-64";"ED3_4";"PL31";221.3
"THS";"F";"Y25-64";"ED3_4";"PL32";176
"THS";"F";"Y25-64";"ED3_4";"PL33";121.3
"THS";"F";"Y25-64";"ED3_4";"PL34";99.8
"THS";"F";"Y25-64";"ED3_4";"PL4";532.4
"THS";"F";"Y25-64";"ED3_4";"PL41";301.4
"THS";"F";"Y25-64";"ED3_4";"PL42";133.5
"THS";"F";"Y25-64";"ED3_4";"PL43";97.5
"THS";"F";"Y25-64";"ED3_4";"PL5";328.2
"THS";"F";"Y25-64";"ED3_4";"PL51";243
"THS";"F";"Y25-64";"ED3_4";"PL52";85.2
"THS";"F";"Y25-64";"ED3_4";"PL6";496.5
"THS";"F";"Y25-64";"ED3_4";"PL61";189.1
"THS";"F";"Y25-64";"ED3_4";"PL62";116.7
"THS";"F";"Y25-64";"ED3_4";"PL63";190.7
"THS";"F";"Y25-64";"ED3_4";"PT";474.6
"THS";"F";"Y25-64";"ED3_4";"PT1";456.1
"THS";"F";"Y25-64";"ED3_4";"PT11";148.2
"THS";"F";"Y25-64";"ED3_4";"PT15";26.5
"THS";"F";"Y25-64";"ED3_4";"PT16";101.4
"THS";"F";"Y25-64";"ED3_4";"PT17";144.6
"THS";"F";"Y25-64";"ED3_4";"PT18";35.3
"THS";"F";"Y25-64";"ED3_4";"PT2";7.4
"THS";"F";"Y25-64";"ED3_4";"PT20";7.4
"THS";"F";"Y25-64";"ED3_4";"PT3";11.1
"THS";"F";"Y25-64";"ED3_4";"PT30";11.1
"THS";"F";"Y25-64";"ED3_4";"RO";1842.5
"THS";"F";"Y25-64";"ED3_4";"RO1";499.7
"THS";"F";"Y25-64";"ED3_4";"RO11";275.1
"THS";"F";"Y25-64";"ED3_4";"RO12";224.6
"THS";"F";"Y25-64";"ED3_4";"RO2";492.3
"THS";"F";"Y25-64";"ED3_4";"RO21";313
"THS";"F";"Y25-64";"ED3_4";"RO22";179.3
"THS";"F";"Y25-64";"ED3_4";"RO3";488
"THS";"F";"Y25-64";"ED3_4";"RO31";277.7
"THS";"F";"Y25-64";"ED3_4";"RO32";210.3
"THS";"F";"Y25-64";"ED3_4";"RO4";362.4
"THS";"F";"Y25-64";"ED3_4";"RO41";170.1
"THS";"F";"Y25-64";"ED3_4";"RO42";192.3
"THS";"F";"Y25-64";"ED3_4";"SE";780
"THS";"F";"Y25-64";"ED3_4";"SE1";297.1
"THS";"F";"Y25-64";"ED3_4";"SE11";169.4
"THS";"F";"Y25-64";"ED3_4";"SE12";127.6
"THS";"F";"Y25-64";"ED3_4";"SE2";341.7
"THS";"F";"Y25-64";"ED3_4";"SE21";73.6
"THS";"F";"Y25-64";"ED3_4";"SE22";114.8
"THS";"F";"Y25-64";"ED3_4";"SE23";153.4
"THS";"F";"Y25-64";"ED3_4";"SE3";141.1
"THS";"F";"Y25-64";"ED3_4";"SE31";72.1
"THS";"F";"Y25-64";"ED3_4";"SE32";30
"THS";"F";"Y25-64";"ED3_4";"SE33";39
"THS";"F";"Y25-64";"ED3_4";"SI";185.3
"THS";"F";"Y25-64";"ED3_4";"SI0";185.3
"THS";"F";"Y25-64";"ED3_4";"SI03";102.3
"THS";"F";"Y25-64";"ED3_4";"SI04";83
"THS";"F";"Y25-64";"ED3_4";"SK";673.4
"THS";"F";"Y25-64";"ED3_4";"SK0";673.4
"THS";"F";"Y25-64";"ED3_4";"SK01";73.9
"THS";"F";"Y25-64";"ED3_4";"SK02";257.1
"THS";"F";"Y25-64";"ED3_4";"SK03";165.5
"THS";"F";"Y25-64";"ED3_4";"SK04";177
"THS";"F";"Y25-64";"ED3_4";"UK";4373.3
"THS";"F";"Y25-64";"ED3_4";"UKC";202.7
"THS";"F";"Y25-64";"ED3_4";"UKC1";92.1
"THS";"F";"Y25-64";"ED3_4";"UKC2";110.6
"THS";"F";"Y25-64";"ED3_4";"UKD";500.2
"THS";"F";"Y25-64";"ED3_4";"UKD1";38.6
"THS";"F";"Y25-64";"ED3_4";"UKD3";184.8
"THS";"F";"Y25-64";"ED3_4";"UKD4";109.2
"THS";"F";"Y25-64";"ED3_4";"UKD6";59.4
"THS";"F";"Y25-64";"ED3_4";"UKD7";108.2
"THS";"F";"Y25-64";"ED3_4";"UKE";388.4
"THS";"F";"Y25-64";"ED3_4";"UKE1";68.5
"THS";"F";"Y25-64";"ED3_4";"UKE2";56.5
"THS";"F";"Y25-64";"ED3_4";"UKE3";106.3
"THS";"F";"Y25-64";"ED3_4";"UKE4";157.1
"THS";"F";"Y25-64";"ED3_4";"UKF";335.6
"THS";"F";"Y25-64";"ED3_4";"UKF1";150.2
"THS";"F";"Y25-64";"ED3_4";"UKF2";131.1
"THS";"F";"Y25-64";"ED3_4";"UKF3";54.4
"THS";"F";"Y25-64";"ED3_4";"UKG";388.8
"THS";"F";"Y25-64";"ED3_4";"UKG1";91.1
"THS";"F";"Y25-64";"ED3_4";"UKG2";120.4
"THS";"F";"Y25-64";"ED3_4";"UKG3";177.3
"THS";"F";"Y25-64";"ED3_4";"UKH";447.6
"THS";"F";"Y25-64";"ED3_4";"UKH1";182.6
"THS";"F";"Y25-64";"ED3_4";"UKH2";138.8
"THS";"F";"Y25-64";"ED3_4";"UKH3";126.3
"THS";"F";"Y25-64";"ED3_4";"UKI";455.3
"THS";"F";"Y25-64";"ED3_4";"UKI3";36
"THS";"F";"Y25-64";"ED3_4";"UKI4";116.9
"THS";"F";"Y25-64";"ED3_4";"UKI5";109.3
"THS";"F";"Y25-64";"ED3_4";"UKI6";83.7
"THS";"F";"Y25-64";"ED3_4";"UKI7";109.4
"THS";"F";"Y25-64";"ED3_4";"UKJ";641.8
"THS";"F";"Y25-64";"ED3_4";"UKJ1";167.3
"THS";"F";"Y25-64";"ED3_4";"UKJ2";205.5
"THS";"F";"Y25-64";"ED3_4";"UKJ3";145.3
"THS";"F";"Y25-64";"ED3_4";"UKJ4";123.7
"THS";"F";"Y25-64";"ED3_4";"UKK";388.3
"THS";"F";"Y25-64";"ED3_4";"UKK1";159.3
"THS";"F";"Y25-64";"ED3_4";"UKK2";104.6
"THS";"F";"Y25-64";"ED3_4";"UKK3";37.5
"THS";"F";"Y25-64";"ED3_4";"UKK4";86.9
"THS";"F";"Y25-64";"ED3_4";"UKL";205.6
"THS";"F";"Y25-64";"ED3_4";"UKL1";133.7
"THS";"F";"Y25-64";"ED3_4";"UKL2";71.9
"THS";"F";"Y25-64";"ED3_4";"UKM";305.9
"THS";"F";"Y25-64";"ED3_4";"UKM2";114.1
"THS";"F";"Y25-64";"ED3_4";"UKM3";122.1
"THS";"F";"Y25-64";"ED3_4";"UKM5";28.3
"THS";"F";"Y25-64";"ED3_4";"UKM6";41.4
"THS";"F";"Y25-64";"ED3_4";"UKN";113.1
"THS";"F";"Y25-64";"ED3_4";"UKN0";113.1
"THS";"F";"Y25-64";"ED5-8";"AT";563.3
"THS";"F";"Y25-64";"ED5-8";"AT1";286.9
"THS";"F";"Y25-64";"ED5-8";"AT11";16.4
"THS";"F";"Y25-64";"ED5-8";"AT12";105.5
"THS";"F";"Y25-64";"ED5-8";"AT13";165
"THS";"F";"Y25-64";"ED5-8";"AT2";105.3
"THS";"F";"Y25-64";"ED5-8";"AT21";37
"THS";"F";"Y25-64";"ED5-8";"AT22";68.3
"THS";"F";"Y25-64";"ED5-8";"AT3";171.1
"THS";"F";"Y25-64";"ED5-8";"AT31";77.2
"THS";"F";"Y25-64";"ED5-8";"AT32";35.2
"THS";"F";"Y25-64";"ED5-8";"AT33";40
"THS";"F";"Y25-64";"ED5-8";"AT34";18.8
"THS";"F";"Y25-64";"ED5-8";"BE";976.5
"THS";"F";"Y25-64";"ED5-8";"BE1";109.2
"THS";"F";"Y25-64";"ED5-8";"BE10";109.2
"THS";"F";"Y25-64";"ED5-8";"BE2";582.7
"THS";"F";"Y25-64";"ED5-8";"BE21";164
"THS";"F";"Y25-64";"ED5-8";"BE22";69.4
"THS";"F";"Y25-64";"ED5-8";"BE23";133.1
"THS";"F";"Y25-64";"ED5-8";"BE24";123.7
"THS";"F";"Y25-64";"ED5-8";"BE25";92.6
"THS";"F";"Y25-64";"ED5-8";"BE3";284.6
"THS";"F";"Y25-64";"ED5-8";"BE31";46.1
"THS";"F";"Y25-64";"ED5-8";"BE32";89.1
"THS";"F";"Y25-64";"ED5-8";"BE33";82.1
"THS";"F";"Y25-64";"ED5-8";"BE34";23.7
"THS";"F";"Y25-64";"ED5-8";"BE35";43.7
"THS";"F";"Y25-64";"ED5-8";"BG";538.9
"THS";"F";"Y25-64";"ED5-8";"BG3";223.9
"THS";"F";"Y25-64";"ED5-8";"BG31";44.4
"THS";"F";"Y25-64";"ED5-8";"BG32";49.1
"THS";"F";"Y25-64";"ED5-8";"BG33";72.3
"THS";"F";"Y25-64";"ED5-8";"BG34";58.1
"THS";"F";"Y25-64";"ED5-8";"BG4";315
"THS";"F";"Y25-64";"ED5-8";"BG41";225.6
"THS";"F";"Y25-64";"ED5-8";"BG42";89.4
"THS";"F";"Y25-64";"ED5-8";"CY";80.3
"THS";"F";"Y25-64";"ED5-8";"CY0";80.3
"THS";"F";"Y25-64";"ED5-8";"CY00";80.3
"THS";"F";"Y25-64";"ED5-8";"CZ";509.7
"THS";"F";"Y25-64";"ED5-8";"CZ0";509.7
"THS";"F";"Y25-64";"ED5-8";"CZ01";116.1
"THS";"F";"Y25-64";"ED5-8";"CZ02";63.5
"THS";"F";"Y25-64";"ED5-8";"CZ03";51
"THS";"F";"Y25-64";"ED5-8";"CZ04";35.4
"THS";"F";"Y25-64";"ED5-8";"CZ05";61
"THS";"F";"Y25-64";"ED5-8";"CZ06";85.3
"THS";"F";"Y25-64";"ED5-8";"CZ07";50.5
"THS";"F";"Y25-64";"ED5-8";"CZ08";47
"THS";"F";"Y25-64";"ED5-8";"DE";4389.8
"THS";"F";"Y25-64";"ED5-8";"DE1";572.3
"THS";"F";"Y25-64";"ED5-8";"DE11";221.2
"THS";"F";"Y25-64";"ED5-8";"DE12";144.3
"THS";"F";"Y25-64";"ED5-8";"DE13";112.4
"THS";"F";"Y25-64";"ED5-8";"DE14";94.5
"THS";"F";"Y25-64";"ED5-8";"DE2";702.4
"THS";"F";"Y25-64";"ED5-8";"DE21";343.2
"THS";"F";"Y25-64";"ED5-8";"DE22";41.1
"THS";"F";"Y25-64";"ED5-8";"DE23";49.1
"THS";"F";"Y25-64";"ED5-8";"DE24";42.8
"THS";"F";"Y25-64";"ED5-8";"DE25";88.7
"THS";"F";"Y25-64";"ED5-8";"DE26";59.5
"THS";"F";"Y25-64";"ED5-8";"DE27";78.1
"THS";"F";"Y25-64";"ED5-8";"DE3";304.4
"THS";"F";"Y25-64";"ED5-8";"DE30";304.4
"THS";"F";"Y25-64";"ED5-8";"DE4";168
"THS";"F";"Y25-64";"ED5-8";"DE40";168
"THS";"F";"Y25-64";"ED5-8";"DE5";40.1
"THS";"F";"Y25-64";"ED5-8";"DE50";40.1
"THS";"F";"Y25-64";"ED5-8";"DE6";146
"THS";"F";"Y25-64";"ED5-8";"DE60";146
"THS";"F";"Y25-64";"ED5-8";"DE7";342
"THS";"F";"Y25-64";"ED5-8";"DE71";248.6
"THS";"F";"Y25-64";"ED5-8";"DE72";46.3
"THS";"F";"Y25-64";"ED5-8";"DE73";47.2
"THS";"F";"Y25-64";"ED5-8";"DE8";94.3
"THS";"F";"Y25-64";"ED5-8";"DE80";94.3
"THS";"F";"Y25-64";"ED5-8";"DE9";335.1
"THS";"F";"Y25-64";"ED5-8";"DE91";72
"THS";"F";"Y25-64";"ED5-8";"DE92";102.1
"THS";"F";"Y25-64";"ED5-8";"DE93";66.2
"THS";"F";"Y25-64";"ED5-8";"DE94";94.8
"THS";"F";"Y25-64";"ED5-8";"DEA";810.5
"THS";"F";"Y25-64";"ED5-8";"DEA1";234.7
"THS";"F";"Y25-64";"ED5-8";"DEA2";251.2
"THS";"F";"Y25-64";"ED5-8";"DEA3";106.4
"THS";"F";"Y25-64";"ED5-8";"DEA4";81.2
"THS";"F";"Y25-64";"ED5-8";"DEA5";136.9
"THS";"F";"Y25-64";"ED5-8";"DEB";183.7
"THS";"F";"Y25-64";"ED5-8";"DEB1";53
"THS";"F";"Y25-64";"ED5-8";"DEB2";24.2
"THS";"F";"Y25-64";"ED5-8";"DEB3";106.5
"THS";"F";"Y25-64";"ED5-8";"DEC";31.1
"THS";"F";"Y25-64";"ED5-8";"DEC0";31.1
"THS";"F";"Y25-64";"ED5-8";"DED";262
"THS";"F";"Y25-64";"ED5-8";"DED2";109.6
"THS";"F";"Y25-64";"ED5-8";"DED4";78.2
"THS";"F";"Y25-64";"ED5-8";"DED5";74.2
"THS";"F";"Y25-64";"ED5-8";"DEE";130
"THS";"F";"Y25-64";"ED5-8";"DEE0";130
"THS";"F";"Y25-64";"ED5-8";"DEF";126.9
"THS";"F";"Y25-64";"ED5-8";"DEF0";126.9
"THS";"F";"Y25-64";"ED5-8";"DEG";141.1
"THS";"F";"Y25-64";"ED5-8";"DEG0";141.1
"THS";"F";"Y25-64";"ED5-8";"DK";480.8
"THS";"F";"Y25-64";"ED5-8";"DK0";480.8
"THS";"F";"Y25-64";"ED5-8";"DK01";198.9
"THS";"F";"Y25-64";"ED5-8";"DK02";58.9
"THS";"F";"Y25-64";"ED5-8";"DK03";84.7
"THS";"F";"Y25-64";"ED5-8";"DK04";100
"THS";"F";"Y25-64";"ED5-8";"DK05";38.4
"THS";"F";"Y25-64";"ED5-8";"EE";137.2
"THS";"F";"Y25-64";"ED5-8";"EE0";137.2
"THS";"F";"Y25-64";"ED5-8";"EE00";137.2
"THS";"F";"Y25-64";"ED5-8";"EL";556.5
"THS";"F";"Y25-64";"ED5-8";"EL3";272
"THS";"F";"Y25-64";"ED5-8";"EL30";272
"THS";"F";"Y25-64";"ED5-8";"EL4";49.5
"THS";"F";"Y25-64";"ED5-8";"EL41";8.4
"THS";"F";"Y25-64";"ED5-8";"EL42";14.6
"THS";"F";"Y25-64";"ED5-8";"EL43";26.5
"THS";"F";"Y25-64";"ED5-8";"EL5";138.1
"THS";"F";"Y25-64";"ED5-8";"EL51";21.9
"THS";"F";"Y25-64";"ED5-8";"EL52";90.9
"THS";"F";"Y25-64";"ED5-8";"EL53";10.3
"THS";"F";"Y25-64";"ED5-8";"EL54";15.1
"THS";"F";"Y25-64";"ED5-8";"EL6";96.9
"THS";"F";"Y25-64";"ED5-8";"EL61";29.1
"THS";"F";"Y25-64";"ED5-8";"EL62";7.5
"THS";"F";"Y25-64";"ED5-8";"EL63";24.6
