"sex";"unit";"nace_r2";"age";"geo";"X2014"
"T";"THS";"K";"Y25-64";"DE4";25.3
"T";"THS";"K";"Y25-64";"DE40";25.3
"T";"THS";"K";"Y25-64";"DE5";5.2
"T";"THS";"K";"Y25-64";"DE50";5.2
"T";"THS";"K";"Y25-64";"DE6";30.5
"T";"THS";"K";"Y25-64";"DE60";30.5
"T";"THS";"K";"Y25-64";"DE7";147.1
"T";"THS";"K";"Y25-64";"DE71";119.8
"T";"THS";"K";"Y25-64";"DE72";13.8
"T";"THS";"K";"Y25-64";"DE73";13.6
"T";"THS";"K";"Y25-64";"DE8";9.2
"T";"THS";"K";"Y25-64";"DE80";9.2
"T";"THS";"K";"Y25-64";"DE9";107.3
"T";"THS";"K";"Y25-64";"DE91";18
"T";"THS";"K";"Y25-64";"DE92";40.8
"T";"THS";"K";"Y25-64";"DE93";22.7
"T";"THS";"K";"Y25-64";"DE94";25.7
"T";"THS";"K";"Y25-64";"DEA";237.1
"T";"THS";"K";"Y25-64";"DEA1";77.1
"T";"THS";"K";"Y25-64";"DEA2";70.4
"T";"THS";"K";"Y25-64";"DEA3";33.6
"T";"THS";"K";"Y25-64";"DEA4";17.8
"T";"THS";"K";"Y25-64";"DEA5";38.2
"T";"THS";"K";"Y25-64";"DEB";64.2
"T";"THS";"K";"Y25-64";"DEB1";22.6
"T";"THS";"K";"Y25-64";"DEB2";10.5
"T";"THS";"K";"Y25-64";"DEB3";31.2
"T";"THS";"K";"Y25-64";"DEC";12.4
"T";"THS";"K";"Y25-64";"DEC0";12.4
"T";"THS";"K";"Y25-64";"DED";40.5
"T";"THS";"K";"Y25-64";"DED2";14.2
"T";"THS";"K";"Y25-64";"DED4";13.9
"T";"THS";"K";"Y25-64";"DED5";12.4
"T";"THS";"K";"Y25-64";"DEE";20.7
"T";"THS";"K";"Y25-64";"DEE0";20.7
"T";"THS";"K";"Y25-64";"DEF";39.5
"T";"THS";"K";"Y25-64";"DEF0";39.5
"T";"THS";"K";"Y25-64";"DEG";18.6
"T";"THS";"K";"Y25-64";"DEG0";18.6
"T";"THS";"K";"Y25-64";"DK";72.1
"T";"THS";"K";"Y25-64";"DK0";72.1
"T";"THS";"K";"Y25-64";"DK01";35.5
"T";"THS";"K";"Y25-64";"DK02";9.8
"T";"THS";"K";"Y25-64";"DK03";10.1
"T";"THS";"K";"Y25-64";"DK04";11.7
"T";"THS";"K";"Y25-64";"DK05";5.1
"T";"THS";"K";"Y25-64";"EE";8
"T";"THS";"K";"Y25-64";"EE0";8
"T";"THS";"K";"Y25-64";"EE00";8
"T";"THS";"K";"Y25-64";"EL";92.2
"T";"THS";"K";"Y25-64";"EL3";61.5
"T";"THS";"K";"Y25-64";"EL30";61.5
"T";"THS";"K";"Y25-64";"EL4";5.4
"T";"THS";"K";"Y25-64";"EL41";NA
"T";"THS";"K";"Y25-64";"EL42";1.6
"T";"THS";"K";"Y25-64";"EL43";2.7
"T";"THS";"K";"Y25-64";"EL5";14.6
"T";"THS";"K";"Y25-64";"EL51";1.6
"T";"THS";"K";"Y25-64";"EL52";11.1
"T";"THS";"K";"Y25-64";"EL53";NA
"T";"THS";"K";"Y25-64";"EL54";1.4
"T";"THS";"K";"Y25-64";"EL6";10.8
"T";"THS";"K";"Y25-64";"EL61";2.4
"T";"THS";"K";"Y25-64";"EL62";NA
"T";"THS";"K";"Y25-64";"EL63";2.6
"T";"THS";"K";"Y25-64";"EL64";2.5
"T";"THS";"K";"Y25-64";"EL65";2.7
"T";"THS";"K";"Y25-64";"ES";444.3
"T";"THS";"K";"Y25-64";"ES1";34.7
"T";"THS";"K";"Y25-64";"ES11";19.2
"T";"THS";"K";"Y25-64";"ES12";9.4
"T";"THS";"K";"Y25-64";"ES13";6
"T";"THS";"K";"Y25-64";"ES2";43.2
"T";"THS";"K";"Y25-64";"ES21";27.2
"T";"THS";"K";"Y25-64";"ES22";4.7
"T";"THS";"K";"Y25-64";"ES23";2.3
"T";"THS";"K";"Y25-64";"ES24";9
"T";"THS";"K";"Y25-64";"ES3";137.6
"T";"THS";"K";"Y25-64";"ES30";137.6
"T";"THS";"K";"Y25-64";"ES4";40.6
"T";"THS";"K";"Y25-64";"ES41";18.2
"T";"THS";"K";"Y25-64";"ES42";16.8
"T";"THS";"K";"Y25-64";"ES43";5.6
"T";"THS";"K";"Y25-64";"ES5";122.8
"T";"THS";"K";"Y25-64";"ES51";77.8
"T";"THS";"K";"Y25-64";"ES52";35.4
"T";"THS";"K";"Y25-64";"ES53";9.6
"T";"THS";"K";"Y25-64";"ES6";57
"T";"THS";"K";"Y25-64";"ES61";48.1
"T";"THS";"K";"Y25-64";"ES62";8.2
"T";"THS";"K";"Y25-64";"ES63";NA
"T";"THS";"K";"Y25-64";"ES64";NA
"T";"THS";"K";"Y25-64";"ES7";8.4
"T";"THS";"K";"Y25-64";"ES70";8.4
"T";"THS";"K";"Y25-64";"FI";47
"T";"THS";"K";"Y25-64";"FI1";46.5
"T";"THS";"K";"Y25-64";"FI19";7.3
"T";"THS";"K";"Y25-64";"FI1B";25.6
"T";"THS";"K";"Y25-64";"FI1C";5.7
"T";"THS";"K";"Y25-64";"FI1D";7.9
"T";"THS";"K";"Y25-64";"FI2";NA
"T";"THS";"K";"Y25-64";"FI20";NA
"T";"THS";"K";"Y25-64";"FR";815
"T";"THS";"K";"Y25-64";"FR1";265.5
"T";"THS";"K";"Y25-64";"FR10";265.5
"T";"THS";"K";"Y25-64";"FR2";92.3
"T";"THS";"K";"Y25-64";"FR21";12.2
"T";"THS";"K";"Y25-64";"FR22";14.3
"T";"THS";"K";"Y25-64";"FR23";16.8
"T";"THS";"K";"Y25-64";"FR24";29.1
"T";"THS";"K";"Y25-64";"FR25";10.1
"T";"THS";"K";"Y25-64";"FR26";9.7
"T";"THS";"K";"Y25-64";"FR3";45.2
"T";"THS";"K";"Y25-64";"FR30";45.2
"T";"THS";"K";"Y25-64";"FR4";59
"T";"THS";"K";"Y25-64";"FR41";30.4
"T";"THS";"K";"Y25-64";"FR42";18.6
"T";"THS";"K";"Y25-64";"FR43";10
"T";"THS";"K";"Y25-64";"FR5";105.2
"T";"THS";"K";"Y25-64";"FR51";52
"T";"THS";"K";"Y25-64";"FR52";28.5
"T";"THS";"K";"Y25-64";"FR53";24.7
"T";"THS";"K";"Y25-64";"FR6";77.5
"T";"THS";"K";"Y25-64";"FR61";41.1
"T";"THS";"K";"Y25-64";"FR62";30.1
"T";"THS";"K";"Y25-64";"FR63";6.3
"T";"THS";"K";"Y25-64";"FR7";81.5
"T";"THS";"K";"Y25-64";"FR71";66
"T";"THS";"K";"Y25-64";"FR72";15.6
"T";"THS";"K";"Y25-64";"FR8";77.6
"T";"THS";"K";"Y25-64";"FR81";22.9
"T";"THS";"K";"Y25-64";"FR82";54.1
"T";"THS";"K";"Y25-64";"FR83";NA
"T";"THS";"K";"Y25-64";"FRA";11.2
"T";"THS";"K";"Y25-64";"FRA1";3.1
"T";"THS";"K";"Y25-64";"FRA2";3.7
"T";"THS";"K";"Y25-64";"FRA3";NA
"T";"THS";"K";"Y25-64";"FRA4";3.2
"T";"THS";"K";"Y25-64";"FRA5";NA
"T";"THS";"K";"Y25-64";"HR";36
"T";"THS";"K";"Y25-64";"HR0";36
"T";"THS";"K";"Y25-64";"HR03";10.2
"T";"THS";"K";"Y25-64";"HR04";25.9
"T";"THS";"K";"Y25-64";"HU";90.6
"T";"THS";"K";"Y25-64";"HU1";54.2
"T";"THS";"K";"Y25-64";"HU10";54.2
"T";"THS";"K";"Y25-64";"HU2";17.9
"T";"THS";"K";"Y25-64";"HU21";7.5
"T";"THS";"K";"Y25-64";"HU22";7
"T";"THS";"K";"Y25-64";"HU23";3.5
"T";"THS";"K";"Y25-64";"HU3";18.5
"T";"THS";"K";"Y25-64";"HU31";5.7
"T";"THS";"K";"Y25-64";"HU32";5.9
"T";"THS";"K";"Y25-64";"HU33";7
"T";"THS";"K";"Y25-64";"IE";85.4
"T";"THS";"K";"Y25-64";"IE0";85.4
"T";"THS";"K";"Y25-64";"IE01";11.7
"T";"THS";"K";"Y25-64";"IE02";73.7
"T";"THS";"K";"Y25-64";"IT";596
"T";"THS";"K";"Y25-64";"ITC";230.2
"T";"THS";"K";"Y25-64";"ITC1";53.4
"T";"THS";"K";"Y25-64";"ITC2";NA
"T";"THS";"K";"Y25-64";"ITC3";19.1
"T";"THS";"K";"Y25-64";"ITC4";156.6
"T";"THS";"K";"Y25-64";"ITF";74.9
"T";"THS";"K";"Y25-64";"ITF1";10.4
"T";"THS";"K";"Y25-64";"ITF2";NA
"T";"THS";"K";"Y25-64";"ITF3";28.2
"T";"THS";"K";"Y25-64";"ITF4";23.4
"T";"THS";"K";"Y25-64";"ITF5";4.4
"T";"THS";"K";"Y25-64";"ITF6";7.2
"T";"THS";"K";"Y25-64";"ITG";31.6
"T";"THS";"K";"Y25-64";"ITG1";21.9
"T";"THS";"K";"Y25-64";"ITG2";9.7
"T";"THS";"K";"Y25-64";"ITH";127.9
"T";"THS";"K";"Y25-64";"ITH1";7.4
"T";"THS";"K";"Y25-64";"ITH2";6.4
"T";"THS";"K";"Y25-64";"ITH3";49.9
"T";"THS";"K";"Y25-64";"ITH4";13.5
"T";"THS";"K";"Y25-64";"ITH5";50.7
"T";"THS";"K";"Y25-64";"ITI";131.5
"T";"THS";"K";"Y25-64";"ITI1";40.1
"T";"THS";"K";"Y25-64";"ITI2";8.2
"T";"THS";"K";"Y25-64";"ITI3";14.8
"T";"THS";"K";"Y25-64";"ITI4";68.4
"T";"THS";"K";"Y25-64";"LT";16.8
"T";"THS";"K";"Y25-64";"LT0";16.8
"T";"THS";"K";"Y25-64";"LT00";16.8
"T";"THS";"K";"Y25-64";"LU";30.5
"T";"THS";"K";"Y25-64";"LU0";30.5
"T";"THS";"K";"Y25-64";"LU00";30.5
"T";"THS";"K";"Y25-64";"LV";17
"T";"THS";"K";"Y25-64";"LV0";17
"T";"THS";"K";"Y25-64";"LV00";17
"T";"THS";"K";"Y25-64";"MT";6.9
"T";"THS";"K";"Y25-64";"MT0";6.9
"T";"THS";"K";"Y25-64";"MT00";6.9
"T";"THS";"K";"Y25-64";"NL";263.9
"T";"THS";"K";"Y25-64";"NL1";20.3
"T";"THS";"K";"Y25-64";"NL11";5.2
"T";"THS";"K";"Y25-64";"NL12";9.7
"T";"THS";"K";"Y25-64";"NL13";5.4
"T";"THS";"K";"Y25-64";"NL2";45.4
"T";"THS";"K";"Y25-64";"NL21";10.7
"T";"THS";"K";"Y25-64";"NL22";26.7
"T";"THS";"K";"Y25-64";"NL23";8
"T";"THS";"K";"Y25-64";"NL3";151.8
"T";"THS";"K";"Y25-64";"NL31";30.3
"T";"THS";"K";"Y25-64";"NL32";62.9
"T";"THS";"K";"Y25-64";"NL33";55.1
"T";"THS";"K";"Y25-64";"NL34";3.5
"T";"THS";"K";"Y25-64";"NL4";46.3
"T";"THS";"K";"Y25-64";"NL41";34.9
"T";"THS";"K";"Y25-64";"NL42";11.4
"T";"THS";"K";"Y25-64";"PL";354.7
"T";"THS";"K";"Y25-64";"PL1";140
"T";"THS";"K";"Y25-64";"PL11";28.4
"T";"THS";"K";"Y25-64";"PL12";111.6
"T";"THS";"K";"Y25-64";"PL2";60.8
"T";"THS";"K";"Y25-64";"PL21";23
"T";"THS";"K";"Y25-64";"PL22";37.8
"T";"THS";"K";"Y25-64";"PL3";44.4
"T";"THS";"K";"Y25-64";"PL31";19
"T";"THS";"K";"Y25-64";"PL32";10.4
"T";"THS";"K";"Y25-64";"PL33";7.4
"T";"THS";"K";"Y25-64";"PL34";7.6
"T";"THS";"K";"Y25-64";"PL4";39.9
"T";"THS";"K";"Y25-64";"PL41";25.2
"T";"THS";"K";"Y25-64";"PL42";7.3
"T";"THS";"K";"Y25-64";"PL43";7.3
"T";"THS";"K";"Y25-64";"PL5";31.8
"T";"THS";"K";"Y25-64";"PL51";24.8
"T";"THS";"K";"Y25-64";"PL52";7
"T";"THS";"K";"Y25-64";"PL6";37.8
"T";"THS";"K";"Y25-64";"PL61";11.7
"T";"THS";"K";"Y25-64";"PL62";8.2
"T";"THS";"K";"Y25-64";"PL63";17.9
"T";"THS";"K";"Y25-64";"PT";97
"T";"THS";"K";"Y25-64";"PT1";94.5
"T";"THS";"K";"Y25-64";"PT11";21.9
"T";"THS";"K";"Y25-64";"PT15";NA
"T";"THS";"K";"Y25-64";"PT16";14.4
"T";"THS";"K";"Y25-64";"PT17";51.3
"T";"THS";"K";"Y25-64";"PT18";NA
"T";"THS";"K";"Y25-64";"PT2";NA
"T";"THS";"K";"Y25-64";"PT20";NA
"T";"THS";"K";"Y25-64";"PT3";NA
"T";"THS";"K";"Y25-64";"PT30";NA
"T";"THS";"K";"Y25-64";"RO";107.8
"T";"THS";"K";"Y25-64";"RO1";27.8
"T";"THS";"K";"Y25-64";"RO11";11.5
"T";"THS";"K";"Y25-64";"RO12";16.4
"T";"THS";"K";"Y25-64";"RO2";18.5
"T";"THS";"K";"Y25-64";"RO21";9.4
"T";"THS";"K";"Y25-64";"RO22";9.1
"T";"THS";"K";"Y25-64";"RO3";45.4
"T";"THS";"K";"Y25-64";"RO31";8.9
"T";"THS";"K";"Y25-64";"RO32";36.5
"T";"THS";"K";"Y25-64";"RO4";16.1
"T";"THS";"K";"Y25-64";"RO41";8.4
"T";"THS";"K";"Y25-64";"RO42";7.7
"T";"THS";"K";"Y25-64";"SE";89.2
"T";"THS";"K";"Y25-64";"SE1";53
"T";"THS";"K";"Y25-64";"SE11";43.9
"T";"THS";"K";"Y25-64";"SE12";9.1
"T";"THS";"K";"Y25-64";"SE2";25.3
"T";"THS";"K";"Y25-64";"SE21";3.6
"T";"THS";"K";"Y25-64";"SE22";9.3
"T";"THS";"K";"Y25-64";"SE23";12.4
"T";"THS";"K";"Y25-64";"SE3";10.9
"T";"THS";"K";"Y25-64";"SE31";4
"T";"THS";"K";"Y25-64";"SE32";3.8
"T";"THS";"K";"Y25-64";"SE33";3.1
"T";"THS";"K";"Y25-64";"SI";23.4
"T";"THS";"K";"Y25-64";"SI0";23.4
"T";"THS";"K";"Y25-64";"SI03";9.5
"T";"THS";"K";"Y25-64";"SI04";13.9
"T";"THS";"K";"Y25-64";"SK";48.1
"T";"THS";"K";"Y25-64";"SK0";48.1
"T";"THS";"K";"Y25-64";"SK01";16.5
"T";"THS";"K";"Y25-64";"SK02";14.4
"T";"THS";"K";"Y25-64";"SK03";9.8
"T";"THS";"K";"Y25-64";"SK04";7.4
"T";"THS";"K";"Y25-64";"UK";1051.4
"T";"THS";"K";"Y25-64";"UKC";23.8
"T";"THS";"K";"Y25-64";"UKC1";8.3
"T";"THS";"K";"Y25-64";"UKC2";15.5
"T";"THS";"K";"Y25-64";"UKD";87.7
"T";"THS";"K";"Y25-64";"UKD1";NA
"T";"THS";"K";"Y25-64";"UKD3";36.7
"T";"THS";"K";"Y25-64";"UKD4";13
"T";"THS";"K";"Y25-64";"UKD6";15.1
"T";"THS";"K";"Y25-64";"UKD7";21.2
"T";"THS";"K";"Y25-64";"UKE";68.6
"T";"THS";"K";"Y25-64";"UKE1";NA
"T";"THS";"K";"Y25-64";"UKE2";12.2
"T";"THS";"K";"Y25-64";"UKE3";14.1
"T";"THS";"K";"Y25-64";"UKE4";39
"T";"THS";"K";"Y25-64";"UKF";43.9
"T";"THS";"K";"Y25-64";"UKF1";18.3
"T";"THS";"K";"Y25-64";"UKF2";20.7
"T";"THS";"K";"Y25-64";"UKF3";4.8
"T";"THS";"K";"Y25-64";"UKG";62
"T";"THS";"K";"Y25-64";"UKG1";13.3
"T";"THS";"K";"Y25-64";"UKG2";15.8
"T";"THS";"K";"Y25-64";"UKG3";32.9
"T";"THS";"K";"Y25-64";"UKH";112.4
"T";"THS";"K";"Y25-64";"UKH1";31.9
"T";"THS";"K";"Y25-64";"UKH2";33.3
"T";"THS";"K";"Y25-64";"UKH3";47.3
"T";"THS";"K";"Y25-64";"UKI";280.8
"T";"THS";"K";"Y25-64";"UKI3";60.1
"T";"THS";"K";"Y25-64";"UKI4";78.9
"T";"THS";"K";"Y25-64";"UKI5";54.1
"T";"THS";"K";"Y25-64";"UKI6";42.8
"T";"THS";"K";"Y25-64";"UKI7";44.8
"T";"THS";"K";"Y25-64";"UKJ";151.1
"T";"THS";"K";"Y25-64";"UKJ1";34.6
"T";"THS";"K";"Y25-64";"UKJ2";53.9
"T";"THS";"K";"Y25-64";"UKJ3";28.2
"T";"THS";"K";"Y25-64";"UKJ4";34.5
"T";"THS";"K";"Y25-64";"UKK";76.6
"T";"THS";"K";"Y25-64";"UKK1";45.3
"T";"THS";"K";"Y25-64";"UKK2";22.3
"T";"THS";"K";"Y25-64";"UKK3";NA
"T";"THS";"K";"Y25-64";"UKK4";6.6
"T";"THS";"K";"Y25-64";"UKL";33
"T";"THS";"K";"Y25-64";"UKL1";13.9
"T";"THS";"K";"Y25-64";"UKL2";19.1
"T";"THS";"K";"Y25-64";"UKM";89.7
"T";"THS";"K";"Y25-64";"UKM2";46.3
"T";"THS";"K";"Y25-64";"UKM3";35.5
"T";"THS";"K";"Y25-64";"UKM5";4.5
"T";"THS";"K";"Y25-64";"UKM6";NA
"T";"THS";"K";"Y25-64";"UKN";21.7
"T";"THS";"K";"Y25-64";"UKN0";21.7
"T";"THS";"L";"Y15-24";"AT";NA
"T";"THS";"L";"Y15-24";"AT1";NA
"T";"THS";"L";"Y15-24";"AT11";NA
"T";"THS";"L";"Y15-24";"AT12";NA
"T";"THS";"L";"Y15-24";"AT13";NA
"T";"THS";"L";"Y15-24";"AT2";NA
"T";"THS";"L";"Y15-24";"AT21";NA
"T";"THS";"L";"Y15-24";"AT22";NA
"T";"THS";"L";"Y15-24";"AT3";NA
"T";"THS";"L";"Y15-24";"AT31";NA
"T";"THS";"L";"Y15-24";"AT32";NA
"T";"THS";"L";"Y15-24";"AT33";NA
"T";"THS";"L";"Y15-24";"AT34";NA
"T";"THS";"L";"Y15-24";"BE";NA
"T";"THS";"L";"Y15-24";"BE1";NA
"T";"THS";"L";"Y15-24";"BE10";NA
"T";"THS";"L";"Y15-24";"BE2";NA
"T";"THS";"L";"Y15-24";"BE21";NA
"T";"THS";"L";"Y15-24";"BE22";NA
"T";"THS";"L";"Y15-24";"BE23";NA
"T";"THS";"L";"Y15-24";"BE24";NA
"T";"THS";"L";"Y15-24";"BE25";NA
"T";"THS";"L";"Y15-24";"BE3";NA
"T";"THS";"L";"Y15-24";"BE31";NA
"T";"THS";"L";"Y15-24";"BE32";NA
"T";"THS";"L";"Y15-24";"BE33";NA
"T";"THS";"L";"Y15-24";"BE34";NA
"T";"THS";"L";"Y15-24";"BE35";NA
"T";"THS";"L";"Y15-24";"BG";NA
"T";"THS";"L";"Y15-24";"BG3";NA
"T";"THS";"L";"Y15-24";"BG31";NA
"T";"THS";"L";"Y15-24";"BG32";NA
"T";"THS";"L";"Y15-24";"BG33";NA
"T";"THS";"L";"Y15-24";"BG34";NA
"T";"THS";"L";"Y15-24";"BG4";NA
"T";"THS";"L";"Y15-24";"BG41";NA
"T";"THS";"L";"Y15-24";"BG42";NA
"T";"THS";"L";"Y15-24";"CY";NA
"T";"THS";"L";"Y15-24";"CY0";NA
"T";"THS";"L";"Y15-24";"CY00";NA
"T";"THS";"L";"Y15-24";"CZ";2
"T";"THS";"L";"Y15-24";"CZ0";2
"T";"THS";"L";"Y15-24";"CZ01";0.6
"T";"THS";"L";"Y15-24";"CZ02";NA
"T";"THS";"L";"Y15-24";"CZ03";NA
"T";"THS";"L";"Y15-24";"CZ04";NA
"T";"THS";"L";"Y15-24";"CZ05";NA
"T";"THS";"L";"Y15-24";"CZ06";NA
"T";"THS";"L";"Y15-24";"CZ07";NA
"T";"THS";"L";"Y15-24";"CZ08";0.5
"T";"THS";"L";"Y15-24";"DE";11.1
"T";"THS";"L";"Y15-24";"DE1";NA
"T";"THS";"L";"Y15-24";"DE11";NA
"T";"THS";"L";"Y15-24";"DE12";NA
"T";"THS";"L";"Y15-24";"DE13";NA
"T";"THS";"L";"Y15-24";"DE14";NA
"T";"THS";"L";"Y15-24";"DE2";NA
"T";"THS";"L";"Y15-24";"DE21";NA
"T";"THS";"L";"Y15-24";"DE22";NA
"T";"THS";"L";"Y15-24";"DE23";NA
"T";"THS";"L";"Y15-24";"DE24";NA
"T";"THS";"L";"Y15-24";"DE25";NA
"T";"THS";"L";"Y15-24";"DE26";NA
"T";"THS";"L";"Y15-24";"DE27";NA
"T";"THS";"L";"Y15-24";"DE3";NA
"T";"THS";"L";"Y15-24";"DE30";NA
"T";"THS";"L";"Y15-24";"DE4";NA
"T";"THS";"L";"Y15-24";"DE40";NA
"T";"THS";"L";"Y15-24";"DE5";NA
"T";"THS";"L";"Y15-24";"DE50";NA
"T";"THS";"L";"Y15-24";"DE6";NA
"T";"THS";"L";"Y15-24";"DE60";NA
"T";"THS";"L";"Y15-24";"DE7";NA
"T";"THS";"L";"Y15-24";"DE71";NA
"T";"THS";"L";"Y15-24";"DE72";NA
"T";"THS";"L";"Y15-24";"DE73";NA
"T";"THS";"L";"Y15-24";"DE8";NA
"T";"THS";"L";"Y15-24";"DE80";NA
"T";"THS";"L";"Y15-24";"DE9";NA
"T";"THS";"L";"Y15-24";"DE91";NA
"T";"THS";"L";"Y15-24";"DE92";NA
"T";"THS";"L";"Y15-24";"DE93";NA
"T";"THS";"L";"Y15-24";"DE94";NA
"T";"THS";"L";"Y15-24";"DEA";NA
"T";"THS";"L";"Y15-24";"DEA1";NA
"T";"THS";"L";"Y15-24";"DEA2";NA
"T";"THS";"L";"Y15-24";"DEA3";NA
"T";"THS";"L";"Y15-24";"DEA4";NA
"T";"THS";"L";"Y15-24";"DEA5";NA
"T";"THS";"L";"Y15-24";"DEB";NA
"T";"THS";"L";"Y15-24";"DEB1";NA
"T";"THS";"L";"Y15-24";"DEB2";NA
"T";"THS";"L";"Y15-24";"DEB3";NA
"T";"THS";"L";"Y15-24";"DEC";NA
"T";"THS";"L";"Y15-24";"DEC0";NA
"T";"THS";"L";"Y15-24";"DED";NA
"T";"THS";"L";"Y15-24";"DED2";NA
"T";"THS";"L";"Y15-24";"DED4";NA
"T";"THS";"L";"Y15-24";"DED5";NA
"T";"THS";"L";"Y15-24";"DEE";NA
"T";"THS";"L";"Y15-24";"DEE0";NA
"T";"THS";"L";"Y15-24";"DEF";NA
"T";"THS";"L";"Y15-24";"DEF0";NA
"T";"THS";"L";"Y15-24";"DEG";NA
"T";"THS";"L";"Y15-24";"DEG0";NA
"T";"THS";"L";"Y15-24";"DK";NA
"T";"THS";"L";"Y15-24";"DK0";NA
"T";"THS";"L";"Y15-24";"DK01";NA
"T";"THS";"L";"Y15-24";"DK02";NA
"T";"THS";"L";"Y15-24";"DK03";NA
"T";"THS";"L";"Y15-24";"DK04";NA
"T";"THS";"L";"Y15-24";"DK05";NA
"T";"THS";"L";"Y15-24";"EE";NA
"T";"THS";"L";"Y15-24";"EE0";NA
"T";"THS";"L";"Y15-24";"EE00";NA
"T";"THS";"L";"Y15-24";"EL";NA
"T";"THS";"L";"Y15-24";"EL3";NA
"T";"THS";"L";"Y15-24";"EL30";NA
"T";"THS";"L";"Y15-24";"EL4";NA
"T";"THS";"L";"Y15-24";"EL43";NA
"T";"THS";"L";"Y15-24";"EL6";NA
"T";"THS";"L";"Y15-24";"EL61";NA
"T";"THS";"L";"Y15-24";"EL62";NA
"T";"THS";"L";"Y15-24";"EL64";NA
"T";"THS";"L";"Y15-24";"ES";3
"T";"THS";"L";"Y15-24";"ES1";NA
"T";"THS";"L";"Y15-24";"ES11";NA
"T";"THS";"L";"Y15-24";"ES12";NA
"T";"THS";"L";"Y15-24";"ES13";NA
"T";"THS";"L";"Y15-24";"ES2";NA
"T";"THS";"L";"Y15-24";"ES21";NA
"T";"THS";"L";"Y15-24";"ES22";NA
"T";"THS";"L";"Y15-24";"ES23";NA
"T";"THS";"L";"Y15-24";"ES24";NA
"T";"THS";"L";"Y15-24";"ES3";NA
"T";"THS";"L";"Y15-24";"ES30";NA
"T";"THS";"L";"Y15-24";"ES4";NA
"T";"THS";"L";"Y15-24";"ES41";NA
"T";"THS";"L";"Y15-24";"ES42";NA
"T";"THS";"L";"Y15-24";"ES43";NA
"T";"THS";"L";"Y15-24";"ES5";NA
"T";"THS";"L";"Y15-24";"ES51";NA
"T";"THS";"L";"Y15-24";"ES52";NA
"T";"THS";"L";"Y15-24";"ES53";NA
"T";"THS";"L";"Y15-24";"ES6";1.7
"T";"THS";"L";"Y15-24";"ES61";1.7
"T";"THS";"L";"Y15-24";"ES62";NA
"T";"THS";"L";"Y15-24";"ES7";NA
"T";"THS";"L";"Y15-24";"ES70";NA
"T";"THS";"L";"Y15-24";"FI";NA
"T";"THS";"L";"Y15-24";"FI1";NA
"T";"THS";"L";"Y15-24";"FI19";NA
"T";"THS";"L";"Y15-24";"FI1B";NA
"T";"THS";"L";"Y15-24";"FI1C";NA
"T";"THS";"L";"Y15-24";"FI1D";NA
"T";"THS";"L";"Y15-24";"FI2";NA
"T";"THS";"L";"Y15-24";"FI20";NA
"T";"THS";"L";"Y15-24";"FR";27.9
"T";"THS";"L";"Y15-24";"FR1";6.4
"T";"THS";"L";"Y15-24";"FR10";6.4
"T";"THS";"L";"Y15-24";"FR2";NA
"T";"THS";"L";"Y15-24";"FR21";NA
"T";"THS";"L";"Y15-24";"FR22";NA
"T";"THS";"L";"Y15-24";"FR23";NA
"T";"THS";"L";"Y15-24";"FR24";NA
"T";"THS";"L";"Y15-24";"FR25";NA
"T";"THS";"L";"Y15-24";"FR26";NA
"T";"THS";"L";"Y15-24";"FR3";NA
"T";"THS";"L";"Y15-24";"FR30";NA
"T";"THS";"L";"Y15-24";"FR4";NA
"T";"THS";"L";"Y15-24";"FR41";NA
"T";"THS";"L";"Y15-24";"FR42";NA
"T";"THS";"L";"Y15-24";"FR43";NA
"T";"THS";"L";"Y15-24";"FR5";NA
"T";"THS";"L";"Y15-24";"FR51";NA
"T";"THS";"L";"Y15-24";"FR52";NA
"T";"THS";"L";"Y15-24";"FR53";NA
"T";"THS";"L";"Y15-24";"FR6";NA
"T";"THS";"L";"Y15-24";"FR61";NA
"T";"THS";"L";"Y15-24";"FR62";NA
"T";"THS";"L";"Y15-24";"FR63";NA
"T";"THS";"L";"Y15-24";"FR7";NA
"T";"THS";"L";"Y15-24";"FR71";NA
"T";"THS";"L";"Y15-24";"FR72";NA
"T";"THS";"L";"Y15-24";"FR8";NA
"T";"THS";"L";"Y15-24";"FR81";NA
"T";"THS";"L";"Y15-24";"FR82";NA
"T";"THS";"L";"Y15-24";"FR83";NA
"T";"THS";"L";"Y15-24";"FRA";NA
"T";"THS";"L";"Y15-24";"FRA1";NA
"T";"THS";"L";"Y15-24";"FRA2";NA
"T";"THS";"L";"Y15-24";"FRA3";NA
"T";"THS";"L";"Y15-24";"FRA4";NA
"T";"THS";"L";"Y15-24";"HR";NA
"T";"THS";"L";"Y15-24";"HR0";NA
"T";"THS";"L";"Y15-24";"HR03";NA
"T";"THS";"L";"Y15-24";"HR04";NA
"T";"THS";"L";"Y15-24";"HU";NA
"T";"THS";"L";"Y15-24";"HU1";NA
"T";"THS";"L";"Y15-24";"HU10";NA
"T";"THS";"L";"Y15-24";"HU2";NA
"T";"THS";"L";"Y15-24";"HU21";NA
"T";"THS";"L";"Y15-24";"HU22";NA
"T";"THS";"L";"Y15-24";"HU23";NA
"T";"THS";"L";"Y15-24";"HU3";NA
"T";"THS";"L";"Y15-24";"HU31";NA
"T";"THS";"L";"Y15-24";"HU32";NA
"T";"THS";"L";"Y15-24";"HU33";NA
"T";"THS";"L";"Y15-24";"IE";NA
