"unit";"sex";"age";"geo";"X2015"
"NR";"M";"Y65-74";"FRA1";17824
"NR";"M";"YGE75";"FRA1";12625
"NR";"T";"TOTAL";"FRA1";432530
"NR";"T";"Y0-14";"FRA1";86941
"NR";"T";"Y15-24";"FRA1";51961
"NR";"T";"Y25-64";"FRA1";222265
"NR";"T";"Y65-74";"FRA1";39293
"NR";"T";"YGE75";"FRA1";32070
"NR";"F";"TOTAL";"FRA2";204554
"NR";"F";"Y0-14";"FRA2";33569
"NR";"F";"Y15-24";"FRA2";20954
"NR";"F";"Y25-64";"FRA2";110747
"NR";"F";"Y65-74";"FRA2";19438
"NR";"F";"YGE75";"FRA2";19846
"NR";"M";"TOTAL";"FRA2";175886
"NR";"M";"Y0-14";"FRA2";34662
"NR";"M";"Y15-24";"FRA2";22603
"NR";"M";"Y25-64";"FRA2";88961
"NR";"M";"Y65-74";"FRA2";16532
"NR";"M";"YGE75";"FRA2";13128
"NR";"T";"TOTAL";"FRA2";380440
"NR";"T";"Y0-14";"FRA2";68231
"NR";"T";"Y15-24";"FRA2";43557
"NR";"T";"Y25-64";"FRA2";199708
"NR";"T";"Y65-74";"FRA2";35970
"NR";"T";"YGE75";"FRA2";32974
"NR";"F";"TOTAL";"FRA3";129508
"NR";"F";"Y0-14";"FRA3";42962
"NR";"F";"Y15-24";"FRA3";20464
"NR";"F";"Y25-64";"FRA3";59557
"NR";"F";"Y65-74";"FRA3";4004
"NR";"F";"YGE75";"FRA3";2521
"NR";"M";"TOTAL";"FRA3";127840
"NR";"M";"Y0-14";"FRA3";44313
"NR";"M";"Y15-24";"FRA3";20634
"NR";"M";"Y25-64";"FRA3";57192
"NR";"M";"Y65-74";"FRA3";4007
"NR";"M";"YGE75";"FRA3";1694
"NR";"T";"TOTAL";"FRA3";257348
"NR";"T";"Y0-14";"FRA3";87275
"NR";"T";"Y15-24";"FRA3";41098
"NR";"T";"Y25-64";"FRA3";116749
"NR";"T";"Y65-74";"FRA3";8011
"NR";"T";"YGE75";"FRA3";4215
"NR";"F";"TOTAL";"FRA4";437658
"NR";"F";"Y0-14";"FRA4";98914
"NR";"F";"Y15-24";"FRA4";60048
"NR";"F";"Y25-64";"FRA4";229955
"NR";"F";"Y65-74";"FRA4";26608
"NR";"F";"YGE75";"FRA4";22133
"NR";"M";"TOTAL";"FRA4";409347
"NR";"M";"Y0-14";"FRA4";103843
"NR";"M";"Y15-24";"FRA4";61729
"NR";"M";"Y25-64";"FRA4";206943
"NR";"M";"Y65-74";"FRA4";23617
"NR";"M";"YGE75";"FRA4";13215
"NR";"T";"TOTAL";"FRA4";847005
"NR";"T";"Y0-14";"FRA4";202757
"NR";"T";"Y15-24";"FRA4";121777
"NR";"T";"Y25-64";"FRA4";436898
"NR";"T";"Y65-74";"FRA4";50225
"NR";"T";"YGE75";"FRA4";35348
"NR";"F";"TOTAL";"FRA5";116829
"NR";"F";"Y0-14";"FRA5";50093
"NR";"F";"Y15-24";"FRA5";19649
"NR";"F";"Y25-64";"FRA5";44075
"NR";"F";"Y65-74";"FRA5";1880
"NR";"F";"YGE75";"FRA5";1132
"NR";"M";"TOTAL";"FRA5";110086
"NR";"M";"Y0-14";"FRA5";50053
"NR";"M";"Y15-24";"FRA5";17656
"NR";"M";"Y25-64";"FRA5";39466
"NR";"M";"Y65-74";"FRA5";1914
"NR";"M";"YGE75";"FRA5";997
"NR";"T";"TOTAL";"FRA5";226915
"NR";"T";"Y0-14";"FRA5";100146
"NR";"T";"Y15-24";"FRA5";37305
"NR";"T";"Y25-64";"FRA5";83541
"NR";"T";"Y65-74";"FRA5";3794
"NR";"T";"YGE75";"FRA5";2129
"NR";"F";"TOTAL";"HR";2186089
"NR";"F";"Y0-14";"HR";301651
"NR";"F";"Y15-24";"HR";238676
"NR";"F";"Y25-64";"HR";1165195
"NR";"F";"Y65-74";"HR";237539
"NR";"F";"YGE75";"HR";243028
"NR";"M";"TOTAL";"HR";2039227
"NR";"M";"Y0-14";"HR";319399
"NR";"M";"Y15-24";"HR";249870
"NR";"M";"Y25-64";"HR";1155378
"NR";"M";"Y65-74";"HR";183510
"NR";"M";"YGE75";"HR";131070
"NR";"T";"TOTAL";"HR";4225316
"NR";"T";"Y0-14";"HR";621050
"NR";"T";"Y15-24";"HR";488546
"NR";"T";"Y25-64";"HR";2320573
"NR";"T";"Y65-74";"HR";421049
"NR";"T";"YGE75";"HR";374098
"NR";"F";"TOTAL";"HR0";2186089
"NR";"F";"Y0-14";"HR0";301651
"NR";"F";"Y15-24";"HR0";238676
"NR";"F";"Y25-64";"HR0";1165195
"NR";"F";"Y65-74";"HR0";237539
"NR";"F";"YGE75";"HR0";243028
"NR";"M";"TOTAL";"HR0";2039227
"NR";"M";"Y0-14";"HR0";319399
"NR";"M";"Y15-24";"HR0";249870
"NR";"M";"Y25-64";"HR0";1155378
"NR";"M";"Y65-74";"HR0";183510
"NR";"M";"YGE75";"HR0";131070
"NR";"T";"TOTAL";"HR0";4225316
"NR";"T";"Y0-14";"HR0";621050
"NR";"T";"Y15-24";"HR0";488546
"NR";"T";"Y25-64";"HR0";2320573
"NR";"T";"Y65-74";"HR0";421049
"NR";"T";"YGE75";"HR0";374098
"NR";"F";"TOTAL";"HR03";719534
"NR";"F";"Y0-14";"HR03";97012
"NR";"F";"Y15-24";"HR03";76857
"NR";"F";"Y25-64";"HR03";382956
"NR";"F";"Y65-74";"HR03";79343
"NR";"F";"YGE75";"HR03";83366
"NR";"M";"TOTAL";"HR03";682695
"NR";"M";"Y0-14";"HR03";102947
"NR";"M";"Y15-24";"HR03";79975
"NR";"M";"Y25-64";"HR03";382138
"NR";"M";"Y65-74";"HR03";66733
"NR";"M";"YGE75";"HR03";50902
"NR";"T";"TOTAL";"HR03";1402229
"NR";"T";"Y0-14";"HR03";199959
"NR";"T";"Y15-24";"HR03";156832
"NR";"T";"Y25-64";"HR03";765094
"NR";"T";"Y65-74";"HR03";146076
"NR";"T";"YGE75";"HR03";134268
"NR";"F";"TOTAL";"HR04";1466555
"NR";"F";"Y0-14";"HR04";204639
"NR";"F";"Y15-24";"HR04";161819
"NR";"F";"Y25-64";"HR04";782239
"NR";"F";"Y65-74";"HR04";158196
"NR";"F";"YGE75";"HR04";159662
"NR";"M";"TOTAL";"HR04";1356532
"NR";"M";"Y0-14";"HR04";216452
"NR";"M";"Y15-24";"HR04";169895
"NR";"M";"Y25-64";"HR04";773240
"NR";"M";"Y65-74";"HR04";116777
"NR";"M";"YGE75";"HR04";80168
"NR";"T";"TOTAL";"HR04";2823087
"NR";"T";"Y0-14";"HR04";421091
"NR";"T";"Y15-24";"HR04";331714
"NR";"T";"Y25-64";"HR04";1555479
"NR";"T";"Y65-74";"HR04";274973
"NR";"T";"YGE75";"HR04";239830
"NR";"F";"TOTAL";"HU";5159792
"NR";"F";"Y0-14";"HU";694429
"NR";"F";"Y15-24";"HU";557977
"NR";"F";"Y25-64";"HU";2802874
"NR";"F";"Y65-74";"HU";592879
"NR";"F";"YGE75";"HU";511633
"NR";"M";"TOTAL";"HU";4695779
"NR";"M";"Y0-14";"HU";732757
"NR";"M";"Y15-24";"HU";589131
"NR";"M";"Y25-64";"HU";2714171
"NR";"M";"Y65-74";"HU";420189
"NR";"M";"YGE75";"HU";239531
"NR";"T";"TOTAL";"HU";9855571
"NR";"T";"Y0-14";"HU";1427186
"NR";"T";"Y15-24";"HU";1147108
"NR";"T";"Y25-64";"HU";5517045
"NR";"T";"Y65-74";"HU";1013068
"NR";"T";"YGE75";"HU";751164
"NR";"F";"TOTAL";"HU1";1578745
"NR";"F";"Y0-14";"HU1";212960
"NR";"F";"Y15-24";"HU1";157663
"NR";"F";"Y25-64";"HU1";872708
"NR";"F";"Y65-74";"HU1";184466
"NR";"F";"YGE75";"HU1";150948
"NR";"M";"TOTAL";"HU1";1404988
"NR";"M";"Y0-14";"HU1";225044
"NR";"M";"Y15-24";"HU1";162568
"NR";"M";"Y25-64";"HU1";816560
"NR";"M";"Y65-74";"HU1";128155
"NR";"M";"YGE75";"HU1";72661
"NR";"T";"TOTAL";"HU1";2983733
"NR";"T";"Y0-14";"HU1";438004
"NR";"T";"Y15-24";"HU1";320231
"NR";"T";"Y25-64";"HU1";1689268
"NR";"T";"Y65-74";"HU1";312621
"NR";"T";"YGE75";"HU1";223609
"NR";"F";"TOTAL";"HU10";1578745
"NR";"F";"Y0-14";"HU10";212960
"NR";"F";"Y15-24";"HU10";157663
"NR";"F";"Y25-64";"HU10";872708
"NR";"F";"Y65-74";"HU10";184466
"NR";"F";"YGE75";"HU10";150948
"NR";"M";"TOTAL";"HU10";1404988
"NR";"M";"Y0-14";"HU10";225044
"NR";"M";"Y15-24";"HU10";162568
"NR";"M";"Y25-64";"HU10";816560
"NR";"M";"Y65-74";"HU10";128155
"NR";"M";"YGE75";"HU10";72661
"NR";"T";"TOTAL";"HU10";2983733
"NR";"T";"Y0-14";"HU10";438004
"NR";"T";"Y15-24";"HU10";320231
"NR";"T";"Y25-64";"HU10";1689268
"NR";"T";"Y65-74";"HU10";312621
"NR";"T";"YGE75";"HU10";223609
"NR";"F";"TOTAL";"HU2";1537225
"NR";"F";"Y0-14";"HU2";199998
"NR";"F";"Y15-24";"HU2";163580
"NR";"F";"Y25-64";"HU2";841911
"NR";"F";"Y65-74";"HU2";177412
"NR";"F";"YGE75";"HU2";154324
"NR";"M";"TOTAL";"HU2";1419238
"NR";"M";"Y0-14";"HU2";211261
"NR";"M";"Y15-24";"HU2";174733
"NR";"M";"Y25-64";"HU2";830319
"NR";"M";"Y65-74";"HU2";130283
"NR";"M";"YGE75";"HU2";72642
"NR";"T";"TOTAL";"HU2";2956463
"NR";"T";"Y0-14";"HU2";411259
"NR";"T";"Y15-24";"HU2";338313
"NR";"T";"Y25-64";"HU2";1672230
"NR";"T";"Y65-74";"HU2";307695
"NR";"T";"YGE75";"HU2";226966
"NR";"F";"TOTAL";"HU21";550648
"NR";"F";"Y0-14";"HU21";73596
"NR";"F";"Y15-24";"HU21";59425
"NR";"F";"Y25-64";"HU21";301815
"NR";"F";"Y65-74";"HU21";62343
"NR";"F";"YGE75";"HU21";53469
"NR";"M";"TOTAL";"HU21";512760
"NR";"M";"Y0-14";"HU21";77722
"NR";"M";"Y15-24";"HU21";63707
"NR";"M";"Y25-64";"HU21";300172
"NR";"M";"Y65-74";"HU21";45729
"NR";"M";"YGE75";"HU21";25430
"NR";"T";"TOTAL";"HU21";1063408
"NR";"T";"Y0-14";"HU21";151318
"NR";"T";"Y15-24";"HU21";123132
"NR";"T";"Y25-64";"HU21";601987
"NR";"T";"Y65-74";"HU21";108072
"NR";"T";"YGE75";"HU21";78899
"NR";"F";"TOTAL";"HU22";510047
"NR";"F";"Y0-14";"HU22";65539
"NR";"F";"Y15-24";"HU22";52493
"NR";"F";"Y25-64";"HU22";282965
"NR";"F";"Y65-74";"HU22";58362
"NR";"F";"YGE75";"HU22";50688
"NR";"M";"TOTAL";"HU22";473878
"NR";"M";"Y0-14";"HU22";69067
"NR";"M";"Y15-24";"HU22";56297
"NR";"M";"Y25-64";"HU22";280768
"NR";"M";"Y65-74";"HU22";43842
"NR";"M";"YGE75";"HU22";23904
"NR";"T";"TOTAL";"HU22";983925
"NR";"T";"Y0-14";"HU22";134606
"NR";"T";"Y15-24";"HU22";108790
"NR";"T";"Y25-64";"HU22";563733
"NR";"T";"Y65-74";"HU22";102204
"NR";"T";"YGE75";"HU22";74592
"NR";"F";"TOTAL";"HU23";476530
"NR";"F";"Y0-14";"HU23";60863
"NR";"F";"Y15-24";"HU23";51662
"NR";"F";"Y25-64";"HU23";257131
"NR";"F";"Y65-74";"HU23";56707
"NR";"F";"YGE75";"HU23";50167
"NR";"M";"TOTAL";"HU23";432600
"NR";"M";"Y0-14";"HU23";64472
"NR";"M";"Y15-24";"HU23";54729
"NR";"M";"Y25-64";"HU23";249379
"NR";"M";"Y65-74";"HU23";40712
"NR";"M";"YGE75";"HU23";23308
"NR";"T";"TOTAL";"HU23";909130
"NR";"T";"Y0-14";"HU23";125335
"NR";"T";"Y15-24";"HU23";106391
"NR";"T";"Y25-64";"HU23";506510
"NR";"T";"Y65-74";"HU23";97419
"NR";"T";"YGE75";"HU23";73475
"NR";"F";"TOTAL";"HU3";2043822
"NR";"F";"Y0-14";"HU3";281471
"NR";"F";"Y15-24";"HU3";236734
"NR";"F";"Y25-64";"HU3";1088255
"NR";"F";"Y65-74";"HU3";231001
"NR";"F";"YGE75";"HU3";206361
"NR";"M";"TOTAL";"HU3";1871553
"NR";"M";"Y0-14";"HU3";296452
"NR";"M";"Y15-24";"HU3";251830
"NR";"M";"Y25-64";"HU3";1067292
"NR";"M";"Y65-74";"HU3";161751
"NR";"M";"YGE75";"HU3";94228
"NR";"T";"TOTAL";"HU3";3915375
"NR";"T";"Y0-14";"HU3";577923
"NR";"T";"Y15-24";"HU3";488564
"NR";"T";"Y25-64";"HU3";2155547
"NR";"T";"Y65-74";"HU3";392752
"NR";"T";"YGE75";"HU3";300589
"NR";"F";"TOTAL";"HU31";610126
"NR";"F";"Y0-14";"HU31";85277
"NR";"F";"Y15-24";"HU31";70041
"NR";"F";"Y25-64";"HU31";320484
"NR";"F";"Y65-74";"HU31";70595
"NR";"F";"YGE75";"HU31";63729
"NR";"M";"TOTAL";"HU31";554687
"NR";"M";"Y0-14";"HU31";90156
"NR";"M";"Y15-24";"HU31";75232
"NR";"M";"Y25-64";"HU31";313965
"NR";"M";"Y65-74";"HU31";47693
"NR";"M";"YGE75";"HU31";27641
"NR";"T";"TOTAL";"HU31";1164813
"NR";"T";"Y0-14";"HU31";175433
"NR";"T";"Y15-24";"HU31";145273
"NR";"T";"Y25-64";"HU31";634449
"NR";"T";"Y65-74";"HU31";118288
"NR";"T";"YGE75";"HU31";91370
"NR";"F";"TOTAL";"HU32";768161
"NR";"F";"Y0-14";"HU32";110939
"NR";"F";"Y15-24";"HU32";93336
"NR";"F";"Y25-64";"HU32";412317
"NR";"F";"Y65-74";"HU32";79986
"NR";"F";"YGE75";"HU32";71583
"NR";"M";"TOTAL";"HU32";711361
"NR";"M";"Y0-14";"HU32";116939
"NR";"M";"Y15-24";"HU32";99040
"NR";"M";"Y25-64";"HU32";405696
"NR";"M";"Y65-74";"HU32";56809
"NR";"M";"YGE75";"HU32";32877
"NR";"T";"TOTAL";"HU32";1479522
"NR";"T";"Y0-14";"HU32";227878
"NR";"T";"Y15-24";"HU32";192376
"NR";"T";"Y25-64";"HU32";818013
"NR";"T";"Y65-74";"HU32";136795
"NR";"T";"YGE75";"HU32";104460
"NR";"F";"TOTAL";"HU33";665535
"NR";"F";"Y0-14";"HU33";85255
"NR";"F";"Y15-24";"HU33";73357
"NR";"F";"Y25-64";"HU33";355454
"NR";"F";"Y65-74";"HU33";80420
"NR";"F";"YGE75";"HU33";71049
"NR";"M";"TOTAL";"HU33";605505
"NR";"M";"Y0-14";"HU33";89357
"NR";"M";"Y15-24";"HU33";77558
"NR";"M";"Y25-64";"HU33";347631
"NR";"M";"Y65-74";"HU33";57249
"NR";"M";"YGE75";"HU33";33710
"NR";"T";"TOTAL";"HU33";1271040
"NR";"T";"Y0-14";"HU33";174612
"NR";"T";"Y15-24";"HU33";150915
"NR";"T";"Y25-64";"HU33";703085
"NR";"T";"Y65-74";"HU33";137669
"NR";"T";"YGE75";"HU33";104759
"NR";"F";"TOTAL";"IE";2341866
"NR";"F";"Y0-14";"IE";501630
"NR";"F";"Y15-24";"IE";252048
"NR";"F";"Y25-64";"IE";1265491
"NR";"F";"Y65-74";"IE";176757
"NR";"F";"YGE75";"IE";145940
"NR";"M";"TOTAL";"IE";2287083
"NR";"M";"Y0-14";"IE";523157
"NR";"M";"Y15-24";"IE";266228
"NR";"M";"Y25-64";"IE";1219714
"NR";"M";"Y65-74";"IE";172071
"NR";"M";"YGE75";"IE";105913
"NR";"T";"TOTAL";"IE";4628949
"NR";"T";"Y0-14";"IE";1024787
"NR";"T";"Y15-24";"IE";518276
"NR";"T";"Y25-64";"IE";2485205
"NR";"T";"Y65-74";"IE";348828
"NR";"T";"YGE75";"IE";251853
"NR";"F";"TOTAL";"IE0";2341866
"NR";"F";"Y0-14";"IE0";501630
"NR";"F";"Y15-24";"IE0";252048
"NR";"F";"Y25-64";"IE0";1265491
"NR";"F";"Y65-74";"IE0";176757
"NR";"F";"YGE75";"IE0";145940
"NR";"M";"TOTAL";"IE0";2287083
"NR";"M";"Y0-14";"IE0";523157
"NR";"M";"Y15-24";"IE0";266228
"NR";"M";"Y25-64";"IE0";1219714
"NR";"M";"Y65-74";"IE0";172071
"NR";"M";"YGE75";"IE0";105913
"NR";"T";"TOTAL";"IE0";4628949
"NR";"T";"Y0-14";"IE0";1024787
"NR";"T";"Y15-24";"IE0";518276
"NR";"T";"Y25-64";"IE0";2485205
"NR";"T";"Y65-74";"IE0";348828
"NR";"T";"YGE75";"IE0";251853
"NR";"F";"TOTAL";"IE01";614940
"NR";"F";"Y0-14";"IE01";135997
"NR";"F";"Y15-24";"IE01";68207
"NR";"F";"Y25-64";"IE01";320705
"NR";"F";"Y65-74";"IE01";48714
"NR";"F";"YGE75";"IE01";41317
"NR";"M";"TOTAL";"IE01";611481
"NR";"M";"Y0-14";"IE01";145855
"NR";"M";"Y15-24";"IE01";70599
"NR";"M";"Y25-64";"IE01";313660
"NR";"M";"Y65-74";"IE01";49852
"NR";"M";"YGE75";"IE01";31515
"NR";"T";"TOTAL";"IE01";1226421
"NR";"T";"Y0-14";"IE01";281852
"NR";"T";"Y15-24";"IE01";138806
"NR";"T";"Y25-64";"IE01";634365
"NR";"T";"Y65-74";"IE01";98566
"NR";"T";"YGE75";"IE01";72832
"NR";"F";"TOTAL";"IE02";1726926
"NR";"F";"Y0-14";"IE02";365633
"NR";"F";"Y15-24";"IE02";183841
"NR";"F";"Y25-64";"IE02";944786
"NR";"F";"Y65-74";"IE02";128043
"NR";"F";"YGE75";"IE02";104623
"NR";"M";"TOTAL";"IE02";1675602
"NR";"M";"Y0-14";"IE02";377302
"NR";"M";"Y15-24";"IE02";195629
"NR";"M";"Y25-64";"IE02";906054
"NR";"M";"Y65-74";"IE02";122219
"NR";"M";"YGE75";"IE02";74398
"NR";"T";"TOTAL";"IE02";3402528
"NR";"T";"Y0-14";"IE02";742935
"NR";"T";"Y15-24";"IE02";379470
"NR";"T";"Y25-64";"IE02";1850840
"NR";"T";"Y65-74";"IE02";250262
"NR";"T";"YGE75";"IE02";179021
"NR";"F";"TOTAL";"IT";31294022
"NR";"F";"Y0-14";"IT";4069672
"NR";"F";"Y15-24";"IT";2885376
"NR";"F";"Y25-64";"IT";16796934
"NR";"F";"Y65-74";"IT";3456479
"NR";"F";"YGE75";"IT";4085561
"NR";"M";"TOTAL";"IT";29501590
"NR";"M";"Y0-14";"IT";4313450
"NR";"M";"Y15-24";"IT";3061196
"NR";"M";"Y25-64";"IT";16449910
"NR";"M";"Y65-74";"IT";3067166
"NR";"M";"YGE75";"IT";2609868
"NR";"T";"TOTAL";"IT";60795612
"NR";"T";"Y0-14";"IT";8383122
"NR";"T";"Y15-24";"IT";5946572
"NR";"T";"Y25-64";"IT";33246844
"NR";"T";"Y65-74";"IT";6523645
"NR";"T";"YGE75";"IT";6695429
"NR";"F";"TOTAL";"ITC";8301525
"NR";"F";"Y0-14";"ITC";1062196
"NR";"F";"Y15-24";"ITC";696266
"NR";"F";"Y25-64";"ITC";4405668
"NR";"F";"Y65-74";"ITC";965789
"NR";"F";"YGE75";"ITC";1171606
"NR";"M";"TOTAL";"ITC";7837118
"NR";"M";"Y0-14";"ITC";1126809
"NR";"M";"Y15-24";"ITC";741103
"NR";"M";"Y25-64";"ITC";4388995
"NR";"M";"Y65-74";"ITC";853721
"NR";"M";"YGE75";"ITC";726490
"NR";"T";"TOTAL";"ITC";16138643
"NR";"T";"Y0-14";"ITC";2189005
"NR";"T";"Y15-24";"ITC";1437369
"NR";"T";"Y25-64";"ITC";8794663
"NR";"T";"Y65-74";"ITC";1819510
"NR";"T";"YGE75";"ITC";1898096
"NR";"F";"TOTAL";"ITC1";2284173
"NR";"F";"Y0-14";"ITC1";276905
"NR";"F";"Y15-24";"ITC1";186946
"NR";"F";"Y25-64";"ITC1";1202516
"NR";"F";"Y65-74";"ITC1";274974
"NR";"F";"YGE75";"ITC1";342832
"NR";"M";"TOTAL";"ITC1";2140294
"NR";"M";"Y0-14";"ITC1";293963
"NR";"M";"Y15-24";"ITC1";197831
"NR";"M";"Y25-64";"ITC1";1183766
"NR";"M";"Y65-74";"ITC1";245806
"NR";"M";"YGE75";"ITC1";218928
"NR";"T";"TOTAL";"ITC1";4424467
"NR";"T";"Y0-14";"ITC1";570868
"NR";"T";"Y15-24";"ITC1";384777
"NR";"T";"Y25-64";"ITC1";2386282
"NR";"T";"Y65-74";"ITC1";520780
"NR";"T";"YGE75";"ITC1";561760
"NR";"F";"TOTAL";"ITC2";65734
"NR";"F";"Y0-14";"ITC2";8670
"NR";"F";"Y15-24";"ITC2";5586
"NR";"F";"Y25-64";"ITC2";35133
"NR";"F";"Y65-74";"ITC2";7354
"NR";"F";"YGE75";"ITC2";8991
"NR";"M";"TOTAL";"ITC2";62564
"NR";"M";"Y0-14";"ITC2";9163
"NR";"M";"Y15-24";"ITC2";5833
"NR";"M";"Y25-64";"ITC2";35075
"NR";"M";"Y65-74";"ITC2";6947
"NR";"M";"YGE75";"ITC2";5546
"NR";"T";"TOTAL";"ITC2";128298
"NR";"T";"Y0-14";"ITC2";17833
"NR";"T";"Y15-24";"ITC2";11419
"NR";"T";"Y25-64";"ITC2";70208
"NR";"T";"Y65-74";"ITC2";14301
"NR";"T";"YGE75";"ITC2";14537
"NR";"F";"TOTAL";"ITC3";830618
"NR";"F";"Y0-14";"ITC3";88838
"NR";"F";"Y15-24";"ITC3";63040
"NR";"F";"Y25-64";"ITC3";420147
"NR";"F";"Y65-74";"ITC3";110272
"NR";"F";"YGE75";"ITC3";148321
"NR";"M";"TOTAL";"ITC3";752645
"NR";"M";"Y0-14";"ITC3";93804
"NR";"M";"Y15-24";"ITC3";66944
"NR";"M";"Y25-64";"ITC3";407162
"NR";"M";"Y65-74";"ITC3";94060
"NR";"M";"YGE75";"ITC3";90675
"NR";"T";"TOTAL";"ITC3";1583263
"NR";"T";"Y0-14";"ITC3";182642
"NR";"T";"Y15-24";"ITC3";129984
"NR";"T";"Y25-64";"ITC3";827309
"NR";"T";"Y65-74";"ITC3";204332
"NR";"T";"YGE75";"ITC3";238996
"NR";"F";"TOTAL";"ITC4";5121000
"NR";"F";"Y0-14";"ITC4";687783
"NR";"F";"Y15-24";"ITC4";440694
"NR";"F";"Y25-64";"ITC4";2747872
"NR";"F";"Y65-74";"ITC4";573189
"NR";"F";"YGE75";"ITC4";671462
"NR";"M";"TOTAL";"ITC4";4881615
"NR";"M";"Y0-14";"ITC4";729879
"NR";"M";"Y15-24";"ITC4";470495
"NR";"M";"Y25-64";"ITC4";2762992
"NR";"M";"Y65-74";"ITC4";506908
"NR";"M";"YGE75";"ITC4";411341
"NR";"T";"TOTAL";"ITC4";10002615
"NR";"T";"Y0-14";"ITC4";1417662
"NR";"T";"Y15-24";"ITC4";911189
"NR";"T";"Y25-64";"ITC4";5510864
"NR";"T";"Y65-74";"ITC4";1080097
"NR";"T";"YGE75";"ITC4";1082803
"NR";"F";"TOTAL";"ITF";7268980
"NR";"F";"Y0-14";"ITF";988759
"NR";"F";"Y15-24";"ITF";788416
"NR";"F";"Y25-64";"ITF";3929719
"NR";"F";"Y65-74";"ITF";736012
"NR";"F";"YGE75";"ITF";826074
"NR";"M";"TOTAL";"ITF";6880826
"NR";"M";"Y0-14";"ITF";1046460
"NR";"M";"Y15-24";"ITF";829989
"NR";"M";"Y25-64";"ITF";3800566
"NR";"M";"Y65-74";"ITF";662030
"NR";"M";"YGE75";"ITF";541781
"NR";"T";"TOTAL";"ITF";14149806
"NR";"T";"Y0-14";"ITF";2035219
"NR";"T";"Y15-24";"ITF";1618405
"NR";"T";"Y25-64";"ITF";7730285
"NR";"T";"Y65-74";"ITF";1398042
"NR";"T";"YGE75";"ITF";1367855
"NR";"F";"TOTAL";"ITF1";683762
"NR";"F";"Y0-14";"ITF1";82727
"NR";"F";"Y15-24";"ITF1";62719
"NR";"F";"Y25-64";"ITF1";368365
"NR";"F";"Y65-74";"ITF1";73870
"NR";"F";"YGE75";"ITF1";96081
"NR";"M";"TOTAL";"ITF1";647812
"NR";"M";"Y0-14";"ITF1";88202
"NR";"M";"Y15-24";"ITF1";66166
"NR";"M";"Y25-64";"ITF1";362304
"NR";"M";"Y65-74";"ITF1";67619
"NR";"M";"YGE75";"ITF1";63521
"NR";"T";"TOTAL";"ITF1";1331574
"NR";"T";"Y0-14";"ITF1";170929
"NR";"T";"Y15-24";"ITF1";128885
"NR";"T";"Y25-64";"ITF1";730669
"NR";"T";"Y65-74";"ITF1";141489
"NR";"T";"YGE75";"ITF1";159602
"NR";"F";"TOTAL";"ITF2";160089
"NR";"F";"Y0-14";"ITF2";18012
"NR";"F";"Y15-24";"ITF2";15436
"NR";"F";"Y25-64";"ITF2";85203
"NR";"F";"Y65-74";"ITF2";16972
"NR";"F";"YGE75";"ITF2";24466
"NR";"M";"TOTAL";"ITF2";153259
"NR";"M";"Y0-14";"ITF2";19329
"NR";"M";"Y15-24";"ITF2";16431
"NR";"M";"Y25-64";"ITF2";85754
"NR";"M";"Y65-74";"ITF2";15950
"NR";"M";"YGE75";"ITF2";15795
"NR";"T";"TOTAL";"ITF2";313348
"NR";"T";"Y0-14";"ITF2";37341
"NR";"T";"Y15-24";"ITF2";31867
"NR";"T";"Y25-64";"ITF2";170957
"NR";"T";"Y65-74";"ITF2";32922
"NR";"T";"YGE75";"ITF2";40261
"NR";"F";"TOTAL";"ITF3";3013486
"NR";"F";"Y0-14";"ITF3";441200
"NR";"F";"Y15-24";"ITF3";349768
"NR";"F";"Y25-64";"ITF3";1636751
"NR";"F";"Y65-74";"ITF3";287894
"NR";"F";"YGE75";"ITF3";297873
"NR";"M";"TOTAL";"ITF3";2848043
"NR";"M";"Y0-14";"ITF3";466140
"NR";"M";"Y15-24";"ITF3";366135
"NR";"M";"Y25-64";"ITF3";1572407
"NR";"M";"Y65-74";"ITF3";255548
"NR";"M";"YGE75";"ITF3";187813
"NR";"T";"TOTAL";"ITF3";5861529
"NR";"T";"Y0-14";"ITF3";907340
"NR";"T";"Y15-24";"ITF3";715903
"NR";"T";"Y25-64";"ITF3";3209158
"NR";"T";"Y65-74";"ITF3";543442
"NR";"T";"YGE75";"ITF3";485686
"NR";"F";"TOTAL";"ITF4";2105878
"NR";"F";"Y0-14";"ITF4";279377
"NR";"F";"Y15-24";"ITF4";221848
"NR";"F";"Y25-64";"ITF4";1132288
"NR";"F";"Y65-74";"ITF4";226837
"NR";"F";"YGE75";"ITF4";245528
"NR";"M";"TOTAL";"ITF4";1984227
"NR";"M";"Y0-14";"ITF4";294908
"NR";"M";"Y15-24";"ITF4";235355
"NR";"M";"Y25-64";"ITF4";1088190
"NR";"M";"Y65-74";"ITF4";202094
"NR";"M";"YGE75";"ITF4";163680
"NR";"T";"TOTAL";"ITF4";4090105
"NR";"T";"Y0-14";"ITF4";574285
"NR";"T";"Y15-24";"ITF4";457203
"NR";"T";"Y25-64";"ITF4";2220478
"NR";"T";"Y65-74";"ITF4";428931
"NR";"T";"YGE75";"ITF4";409208
"NR";"F";"TOTAL";"ITF5";294094
"NR";"F";"Y0-14";"ITF5";35336
"NR";"F";"Y15-24";"ITF5";30081
"NR";"F";"Y25-64";"ITF5";158535
"NR";"F";"Y65-74";"ITF5";29818
"NR";"F";"YGE75";"ITF5";40324
