"unit";"nace_r2";"isco08";"age";"sex";"geo";"X2014"
"INDIC";"G-N";"OC6";"TOTAL";"T";"FI";11.21
"INDIC";"G-N";"OC6";"TOTAL";"T";"FR";11.59
"INDIC";"G-N";"OC6";"TOTAL";"T";"HR";NA
"INDIC";"G-N";"OC6";"TOTAL";"T";"HU";5.47
"INDIC";"G-N";"OC6";"TOTAL";"T";"IE";16.09
"INDIC";"G-N";"OC6";"TOTAL";"T";"IT";8.89
"INDIC";"G-N";"OC6";"TOTAL";"T";"LT";NA
"INDIC";"G-N";"OC6";"TOTAL";"T";"LU";11.72
"INDIC";"G-N";"OC6";"TOTAL";"T";"LV";NA
"INDIC";"G-N";"OC6";"TOTAL";"T";"MT";8.74
"INDIC";"G-N";"OC6";"TOTAL";"T";"NL";10.91
"INDIC";"G-N";"OC6";"TOTAL";"T";"PL";5.66
"INDIC";"G-N";"OC6";"TOTAL";"T";"PT";5.47
"INDIC";"G-N";"OC6";"TOTAL";"T";"RO";2.92
"INDIC";"G-N";"OC6";"TOTAL";"T";"SE";13.36
"INDIC";"G-N";"OC6";"TOTAL";"T";"SI";7.83
"INDIC";"G-N";"OC6";"TOTAL";"T";"SK";4.09
"INDIC";"G-N";"OC6";"TOTAL";"T";"UK";9.2
"INDIC";"G-N";"OC7";"TOTAL";"F";"AT";9.81
"INDIC";"G-N";"OC7";"TOTAL";"F";"BE";14.36
"INDIC";"G-N";"OC7";"TOTAL";"F";"BG";3.12
"INDIC";"G-N";"OC7";"TOTAL";"F";"CY";6.67
"INDIC";"G-N";"OC7";"TOTAL";"F";"CZ";5.42
"INDIC";"G-N";"OC7";"TOTAL";"F";"DE";11.44
"INDIC";"G-N";"OC7";"TOTAL";"F";"DK";14.15
"INDIC";"G-N";"OC7";"TOTAL";"F";"EE";5.19
"INDIC";"G-N";"OC7";"TOTAL";"F";"EL";NA
"INDIC";"G-N";"OC7";"TOTAL";"F";"ES";9.16
"INDIC";"G-N";"OC7";"TOTAL";"F";"FI";12.15
"INDIC";"G-N";"OC7";"TOTAL";"F";"FR";10.91
"INDIC";"G-N";"OC7";"TOTAL";"F";"HR";NA
"INDIC";"G-N";"OC7";"TOTAL";"F";"HU";5.28
"INDIC";"G-N";"OC7";"TOTAL";"F";"IE";14.7
"INDIC";"G-N";"OC7";"TOTAL";"F";"IT";8.27
"INDIC";"G-N";"OC7";"TOTAL";"F";"LT";5.04
"INDIC";"G-N";"OC7";"TOTAL";"F";"LU";11.01
"INDIC";"G-N";"OC7";"TOTAL";"F";"LV";4.26
"INDIC";"G-N";"OC7";"TOTAL";"F";"MT";8.28
"INDIC";"G-N";"OC7";"TOTAL";"F";"NL";10.4
"INDIC";"G-N";"OC7";"TOTAL";"F";"PL";5.37
"INDIC";"G-N";"OC7";"TOTAL";"F";"PT";5.12
"INDIC";"G-N";"OC7";"TOTAL";"F";"RO";3.4
"INDIC";"G-N";"OC7";"TOTAL";"F";"SE";13.1
"INDIC";"G-N";"OC7";"TOTAL";"F";"SI";7.56
"INDIC";"G-N";"OC7";"TOTAL";"F";"SK";4.81
"INDIC";"G-N";"OC7";"TOTAL";"F";"UK";10.6
"INDIC";"G-N";"OC7";"TOTAL";"M";"AT";12.98
"INDIC";"G-N";"OC7";"TOTAL";"M";"BE";14.82
"INDIC";"G-N";"OC7";"TOTAL";"M";"BG";4.27
"INDIC";"G-N";"OC7";"TOTAL";"M";"CY";9.85
"INDIC";"G-N";"OC7";"TOTAL";"M";"CZ";7.22
"INDIC";"G-N";"OC7";"TOTAL";"M";"DE";14.21
"INDIC";"G-N";"OC7";"TOTAL";"M";"DK";18.94
"INDIC";"G-N";"OC7";"TOTAL";"M";"EE";8.29
"INDIC";"G-N";"OC7";"TOTAL";"M";"EL";NA
"INDIC";"G-N";"OC7";"TOTAL";"M";"ES";11.45
"INDIC";"G-N";"OC7";"TOTAL";"M";"FI";13.9
"INDIC";"G-N";"OC7";"TOTAL";"M";"FR";12.95
"INDIC";"G-N";"OC7";"TOTAL";"M";"HR";NA
"INDIC";"G-N";"OC7";"TOTAL";"M";"HU";6.03
"INDIC";"G-N";"OC7";"TOTAL";"M";"IE";17.16
"INDIC";"G-N";"OC7";"TOTAL";"M";"IT";10.07
"INDIC";"G-N";"OC7";"TOTAL";"M";"LT";5.02
"INDIC";"G-N";"OC7";"TOTAL";"M";"LU";14.24
"INDIC";"G-N";"OC7";"TOTAL";"M";"LV";6.02
"INDIC";"G-N";"OC7";"TOTAL";"M";"MT";10.24
"INDIC";"G-N";"OC7";"TOTAL";"M";"NL";12.78
"INDIC";"G-N";"OC7";"TOTAL";"M";"PL";7.42
"INDIC";"G-N";"OC7";"TOTAL";"M";"PT";7.46
"INDIC";"G-N";"OC7";"TOTAL";"M";"RO";4.28
"INDIC";"G-N";"OC7";"TOTAL";"M";"SE";14.63
"INDIC";"G-N";"OC7";"TOTAL";"M";"SI";8.59
"INDIC";"G-N";"OC7";"TOTAL";"M";"SK";6.69
"INDIC";"G-N";"OC7";"TOTAL";"M";"UK";12.9
"INDIC";"G-N";"OC7";"TOTAL";"T";"AT";12.76
"INDIC";"G-N";"OC7";"TOTAL";"T";"BE";14.78
"INDIC";"G-N";"OC7";"TOTAL";"T";"BG";4.08
"INDIC";"G-N";"OC7";"TOTAL";"T";"CY";9.38
"INDIC";"G-N";"OC7";"TOTAL";"T";"CZ";7.04
"INDIC";"G-N";"OC7";"TOTAL";"T";"DE";13.91
"INDIC";"G-N";"OC7";"TOTAL";"T";"DK";18.46
"INDIC";"G-N";"OC7";"TOTAL";"T";"EE";7.92
"INDIC";"G-N";"OC7";"TOTAL";"T";"EL";NA
"INDIC";"G-N";"OC7";"TOTAL";"T";"ES";11.29
"INDIC";"G-N";"OC7";"TOTAL";"T";"FI";13.76
"INDIC";"G-N";"OC7";"TOTAL";"T";"FR";12.82
"INDIC";"G-N";"OC7";"TOTAL";"T";"HR";NA
"INDIC";"G-N";"OC7";"TOTAL";"T";"HU";5.68
"INDIC";"G-N";"OC7";"TOTAL";"T";"IE";16.89
"INDIC";"G-N";"OC7";"TOTAL";"T";"IT";9.27
"INDIC";"G-N";"OC7";"TOTAL";"T";"LT";5.03
"INDIC";"G-N";"OC7";"TOTAL";"T";"LU";14.08
"INDIC";"G-N";"OC7";"TOTAL";"T";"LV";5.71
"INDIC";"G-N";"OC7";"TOTAL";"T";"MT";10.17
"INDIC";"G-N";"OC7";"TOTAL";"T";"NL";12.53
"INDIC";"G-N";"OC7";"TOTAL";"T";"PL";7.2
"INDIC";"G-N";"OC7";"TOTAL";"T";"PT";7.19
"INDIC";"G-N";"OC7";"TOTAL";"T";"RO";4.14
"INDIC";"G-N";"OC7";"TOTAL";"T";"SE";14.53
"INDIC";"G-N";"OC7";"TOTAL";"T";"SI";8.54
"INDIC";"G-N";"OC7";"TOTAL";"T";"SK";6.4
"INDIC";"G-N";"OC7";"TOTAL";"T";"UK";12.72
"INDIC";"G-N";"OC8";"TOTAL";"F";"AT";11.04
"INDIC";"G-N";"OC8";"TOTAL";"F";"BE";14.05
"INDIC";"G-N";"OC8";"TOTAL";"F";"BG";3.66
"INDIC";"G-N";"OC8";"TOTAL";"F";"CY";6.97
"INDIC";"G-N";"OC8";"TOTAL";"F";"CZ";5.4
"INDIC";"G-N";"OC8";"TOTAL";"F";"DE";10.39
"INDIC";"G-N";"OC8";"TOTAL";"F";"DK";16.63
"INDIC";"G-N";"OC8";"TOTAL";"F";"EE";5.96
"INDIC";"G-N";"OC8";"TOTAL";"F";"EL";NA
"INDIC";"G-N";"OC8";"TOTAL";"F";"ES";9.63
"INDIC";"G-N";"OC8";"TOTAL";"F";"FI";12.76
"INDIC";"G-N";"OC8";"TOTAL";"F";"FR";11.81
"INDIC";"G-N";"OC8";"TOTAL";"F";"HR";NA
"INDIC";"G-N";"OC8";"TOTAL";"F";"HU";5.31
"INDIC";"G-N";"OC8";"TOTAL";"F";"IE";14.56
"INDIC";"G-N";"OC8";"TOTAL";"F";"IT";9.31
"INDIC";"G-N";"OC8";"TOTAL";"F";"LT";5.77
"INDIC";"G-N";"OC8";"TOTAL";"F";"LU";12.27
"INDIC";"G-N";"OC8";"TOTAL";"F";"LV";6.03
"INDIC";"G-N";"OC8";"TOTAL";"F";"MT";7.98
"INDIC";"G-N";"OC8";"TOTAL";"F";"NL";11.64
"INDIC";"G-N";"OC8";"TOTAL";"F";"PL";7.19
"INDIC";"G-N";"OC8";"TOTAL";"F";"PT";5.64
"INDIC";"G-N";"OC8";"TOTAL";"F";"RO";3.62
"INDIC";"G-N";"OC8";"TOTAL";"F";"SE";13.48
"INDIC";"G-N";"OC8";"TOTAL";"F";"SI";7.5
"INDIC";"G-N";"OC8";"TOTAL";"F";"SK";4.83
"INDIC";"G-N";"OC8";"TOTAL";"F";"UK";9.32
"INDIC";"G-N";"OC8";"TOTAL";"M";"AT";12.39
"INDIC";"G-N";"OC8";"TOTAL";"M";"BE";15.02
"INDIC";"G-N";"OC8";"TOTAL";"M";"BG";3.57
"INDIC";"G-N";"OC8";"TOTAL";"M";"CY";8.53
"INDIC";"G-N";"OC8";"TOTAL";"M";"CZ";6.28
"INDIC";"G-N";"OC8";"TOTAL";"M";"DE";11.96
"INDIC";"G-N";"OC8";"TOTAL";"M";"DK";18.57
"INDIC";"G-N";"OC8";"TOTAL";"M";"EE";6.66
"INDIC";"G-N";"OC8";"TOTAL";"M";"EL";NA
"INDIC";"G-N";"OC8";"TOTAL";"M";"ES";11.2
"INDIC";"G-N";"OC8";"TOTAL";"M";"FI";14.68
"INDIC";"G-N";"OC8";"TOTAL";"M";"FR";13.05
"INDIC";"G-N";"OC8";"TOTAL";"M";"HR";NA
"INDIC";"G-N";"OC8";"TOTAL";"M";"HU";6.1
"INDIC";"G-N";"OC8";"TOTAL";"M";"IE";14.69
"INDIC";"G-N";"OC8";"TOTAL";"M";"IT";11.33
"INDIC";"G-N";"OC8";"TOTAL";"M";"LT";4.72
"INDIC";"G-N";"OC8";"TOTAL";"M";"LU";13.49
"INDIC";"G-N";"OC8";"TOTAL";"M";"LV";5.49
"INDIC";"G-N";"OC8";"TOTAL";"M";"MT";9.07
"INDIC";"G-N";"OC8";"TOTAL";"M";"NL";12.64
"INDIC";"G-N";"OC8";"TOTAL";"M";"PL";6.73
"INDIC";"G-N";"OC8";"TOTAL";"M";"PT";6.54
"INDIC";"G-N";"OC8";"TOTAL";"M";"RO";3.89
"INDIC";"G-N";"OC8";"TOTAL";"M";"SE";14.14
"INDIC";"G-N";"OC8";"TOTAL";"M";"SI";8.14
"INDIC";"G-N";"OC8";"TOTAL";"M";"SK";5.85
"INDIC";"G-N";"OC8";"TOTAL";"M";"UK";11.32
"INDIC";"G-N";"OC8";"TOTAL";"T";"AT";12.28
"INDIC";"G-N";"OC8";"TOTAL";"T";"BE";14.94
"INDIC";"G-N";"OC8";"TOTAL";"T";"BG";3.58
"INDIC";"G-N";"OC8";"TOTAL";"T";"CY";8.42
"INDIC";"G-N";"OC8";"TOTAL";"T";"CZ";6.15
"INDIC";"G-N";"OC8";"TOTAL";"T";"DE";11.81
"INDIC";"G-N";"OC8";"TOTAL";"T";"DK";18.42
"INDIC";"G-N";"OC8";"TOTAL";"T";"EE";6.6
"INDIC";"G-N";"OC8";"TOTAL";"T";"EL";NA
"INDIC";"G-N";"OC8";"TOTAL";"T";"ES";11.09
"INDIC";"G-N";"OC8";"TOTAL";"T";"FI";14.52
"INDIC";"G-N";"OC8";"TOTAL";"T";"FR";12.88
"INDIC";"G-N";"OC8";"TOTAL";"T";"HR";NA
"INDIC";"G-N";"OC8";"TOTAL";"T";"HU";6
"INDIC";"G-N";"OC8";"TOTAL";"T";"IE";14.68
"INDIC";"G-N";"OC8";"TOTAL";"T";"IT";11.11
"INDIC";"G-N";"OC8";"TOTAL";"T";"LT";4.75
"INDIC";"G-N";"OC8";"TOTAL";"T";"LU";13.44
"INDIC";"G-N";"OC8";"TOTAL";"T";"LV";5.52
"INDIC";"G-N";"OC8";"TOTAL";"T";"MT";9.02
"INDIC";"G-N";"OC8";"TOTAL";"T";"NL";12.55
"INDIC";"G-N";"OC8";"TOTAL";"T";"PL";6.76
"INDIC";"G-N";"OC8";"TOTAL";"T";"PT";6.49
"INDIC";"G-N";"OC8";"TOTAL";"T";"RO";3.88
"INDIC";"G-N";"OC8";"TOTAL";"T";"SE";14.07
"INDIC";"G-N";"OC8";"TOTAL";"T";"SI";8.11
"INDIC";"G-N";"OC8";"TOTAL";"T";"SK";5.71
"INDIC";"G-N";"OC8";"TOTAL";"T";"UK";11.14
"INDIC";"G-N";"OC9";"TOTAL";"F";"AT";8.63
"INDIC";"G-N";"OC9";"TOTAL";"F";"BE";12.7
"INDIC";"G-N";"OC9";"TOTAL";"F";"BG";2.69
"INDIC";"G-N";"OC9";"TOTAL";"F";"CY";6.42
"INDIC";"G-N";"OC9";"TOTAL";"F";"CZ";4.26
"INDIC";"G-N";"OC9";"TOTAL";"F";"DE";8.99
"INDIC";"G-N";"OC9";"TOTAL";"F";"DK";14.48
"INDIC";"G-N";"OC9";"TOTAL";"F";"EE";4.04
"INDIC";"G-N";"OC9";"TOTAL";"F";"EL";NA
"INDIC";"G-N";"OC9";"TOTAL";"F";"ES";8.12
"INDIC";"G-N";"OC9";"TOTAL";"F";"FI";9.95
"INDIC";"G-N";"OC9";"TOTAL";"F";"FR";10.37
"INDIC";"G-N";"OC9";"TOTAL";"F";"HR";NA
"INDIC";"G-N";"OC9";"TOTAL";"F";"HU";5.09
"INDIC";"G-N";"OC9";"TOTAL";"F";"IE";10.96
"INDIC";"G-N";"OC9";"TOTAL";"F";"IT";8.21
"INDIC";"G-N";"OC9";"TOTAL";"F";"LT";3.46
"INDIC";"G-N";"OC9";"TOTAL";"F";"LU";10.02
"INDIC";"G-N";"OC9";"TOTAL";"F";"LV";3.96
"INDIC";"G-N";"OC9";"TOTAL";"F";"MT";7.06
"INDIC";"G-N";"OC9";"TOTAL";"F";"NL";8.94
"INDIC";"G-N";"OC9";"TOTAL";"F";"PL";4.81
"INDIC";"G-N";"OC9";"TOTAL";"F";"PT";4.69
"INDIC";"G-N";"OC9";"TOTAL";"F";"RO";2.65
"INDIC";"G-N";"OC9";"TOTAL";"F";"SE";11.44
"INDIC";"G-N";"OC9";"TOTAL";"F";"SI";5.85
"INDIC";"G-N";"OC9";"TOTAL";"F";"SK";4.33
"INDIC";"G-N";"OC9";"TOTAL";"F";"UK";7.62
"INDIC";"G-N";"OC9";"TOTAL";"M";"AT";10.38
"INDIC";"G-N";"OC9";"TOTAL";"M";"BE";13.38
"INDIC";"G-N";"OC9";"TOTAL";"M";"BG";3
"INDIC";"G-N";"OC9";"TOTAL";"M";"CY";7.01
"INDIC";"G-N";"OC9";"TOTAL";"M";"CZ";5.3
"INDIC";"G-N";"OC9";"TOTAL";"M";"DE";9.52
"INDIC";"G-N";"OC9";"TOTAL";"M";"DK";15.96
"INDIC";"G-N";"OC9";"TOTAL";"M";"EE";5.19
"INDIC";"G-N";"OC9";"TOTAL";"M";"EL";NA
"INDIC";"G-N";"OC9";"TOTAL";"M";"ES";8.79
"INDIC";"G-N";"OC9";"TOTAL";"M";"FI";11.68
"INDIC";"G-N";"OC9";"TOTAL";"M";"FR";11.72
"INDIC";"G-N";"OC9";"TOTAL";"M";"HR";NA
"INDIC";"G-N";"OC9";"TOTAL";"M";"HU";5.18
"INDIC";"G-N";"OC9";"TOTAL";"M";"IE";14.36
"INDIC";"G-N";"OC9";"TOTAL";"M";"IT";9.23
"INDIC";"G-N";"OC9";"TOTAL";"M";"LT";3.81
"INDIC";"G-N";"OC9";"TOTAL";"M";"LU";11.15
"INDIC";"G-N";"OC9";"TOTAL";"M";"LV";4.3
"INDIC";"G-N";"OC9";"TOTAL";"M";"MT";8.28
"INDIC";"G-N";"OC9";"TOTAL";"M";"NL";9.18
"INDIC";"G-N";"OC9";"TOTAL";"M";"PL";5.59
"INDIC";"G-N";"OC9";"TOTAL";"M";"PT";6.13
"INDIC";"G-N";"OC9";"TOTAL";"M";"RO";2.82
"INDIC";"G-N";"OC9";"TOTAL";"M";"SE";12.35
"INDIC";"G-N";"OC9";"TOTAL";"M";"SI";6.82
"INDIC";"G-N";"OC9";"TOTAL";"M";"SK";5.54
"INDIC";"G-N";"OC9";"TOTAL";"M";"UK";8.69
"INDIC";"G-N";"OC9";"TOTAL";"T";"AT";9.41
"INDIC";"G-N";"OC9";"TOTAL";"T";"BE";12.97
"INDIC";"G-N";"OC9";"TOTAL";"T";"BG";2.86
"INDIC";"G-N";"OC9";"TOTAL";"T";"CY";6.65
"INDIC";"G-N";"OC9";"TOTAL";"T";"CZ";4.7
"INDIC";"G-N";"OC9";"TOTAL";"T";"DE";9.19
"INDIC";"G-N";"OC9";"TOTAL";"T";"DK";15.32
"INDIC";"G-N";"OC9";"TOTAL";"T";"EE";4.46
"INDIC";"G-N";"OC9";"TOTAL";"T";"EL";NA
"INDIC";"G-N";"OC9";"TOTAL";"T";"ES";8.36
"INDIC";"G-N";"OC9";"TOTAL";"T";"FI";10.66
"INDIC";"G-N";"OC9";"TOTAL";"T";"FR";11.06
"INDIC";"G-N";"OC9";"TOTAL";"T";"HR";NA
"INDIC";"G-N";"OC9";"TOTAL";"T";"HU";5.14
"INDIC";"G-N";"OC9";"TOTAL";"T";"IE";12.86
"INDIC";"G-N";"OC9";"TOTAL";"T";"IT";8.87
"INDIC";"G-N";"OC9";"TOTAL";"T";"LT";3.59
"INDIC";"G-N";"OC9";"TOTAL";"T";"LU";10.45
"INDIC";"G-N";"OC9";"TOTAL";"T";"LV";4.09
"INDIC";"G-N";"OC9";"TOTAL";"T";"MT";7.78
"INDIC";"G-N";"OC9";"TOTAL";"T";"NL";9.08
"INDIC";"G-N";"OC9";"TOTAL";"T";"PL";5.11
"INDIC";"G-N";"OC9";"TOTAL";"T";"PT";5.12
"INDIC";"G-N";"OC9";"TOTAL";"T";"RO";2.75
"INDIC";"G-N";"OC9";"TOTAL";"T";"SE";11.88
"INDIC";"G-N";"OC9";"TOTAL";"T";"SI";6.28
"INDIC";"G-N";"OC9";"TOTAL";"T";"SK";4.83
"INDIC";"G-N";"OC9";"TOTAL";"T";"UK";8.23
"INDIC";"P-S";"OC1";"TOTAL";"F";"AT";23.28
"INDIC";"P-S";"OC1";"TOTAL";"F";"BE";32.09
"INDIC";"P-S";"OC1";"TOTAL";"F";"BG";7.55
"INDIC";"P-S";"OC1";"TOTAL";"F";"CY";30.34
"INDIC";"P-S";"OC1";"TOTAL";"F";"CZ";12.17
"INDIC";"P-S";"OC1";"TOTAL";"F";"DE";30.91
"INDIC";"P-S";"OC1";"TOTAL";"F";"DK";26.2
"INDIC";"P-S";"OC1";"TOTAL";"F";"EE";9.78
"INDIC";"P-S";"OC1";"TOTAL";"F";"EL";NA
"INDIC";"P-S";"OC1";"TOTAL";"F";"ES";20.5
"INDIC";"P-S";"OC1";"TOTAL";"F";"FI";23.65
"INDIC";"P-S";"OC1";"TOTAL";"F";"FR";22.29
"INDIC";"P-S";"OC1";"TOTAL";"F";"HR";NA
"INDIC";"P-S";"OC1";"TOTAL";"F";"HU";11.1
"INDIC";"P-S";"OC1";"TOTAL";"F";"IE";26.71
"INDIC";"P-S";"OC1";"TOTAL";"F";"IT";32.25
"INDIC";"P-S";"OC1";"TOTAL";"F";"LT";8.73
"INDIC";"P-S";"OC1";"TOTAL";"F";"LU";28.26
"INDIC";"P-S";"OC1";"TOTAL";"F";"LV";8.1
"INDIC";"P-S";"OC1";"TOTAL";"F";"MT";17.75
"INDIC";"P-S";"OC1";"TOTAL";"F";"NL";24.16
"INDIC";"P-S";"OC1";"TOTAL";"F";"PL";13.5
"INDIC";"P-S";"OC1";"TOTAL";"F";"PT";17.21
"INDIC";"P-S";"OC1";"TOTAL";"F";"RO";10.04
"INDIC";"P-S";"OC1";"TOTAL";"F";"SE";22.31
"INDIC";"P-S";"OC1";"TOTAL";"F";"SI";19.84
"INDIC";"P-S";"OC1";"TOTAL";"F";"SK";10.74
"INDIC";"P-S";"OC1";"TOTAL";"F";"UK";21.52
"INDIC";"P-S";"OC1";"TOTAL";"M";"AT";29.52
"INDIC";"P-S";"OC1";"TOTAL";"M";"BE";35.14
"INDIC";"P-S";"OC1";"TOTAL";"M";"BG";11.34
"INDIC";"P-S";"OC1";"TOTAL";"M";"CY";34.63
"INDIC";"P-S";"OC1";"TOTAL";"M";"CZ";15.67
"INDIC";"P-S";"OC1";"TOTAL";"M";"DE";44.44
"INDIC";"P-S";"OC1";"TOTAL";"M";"DK";31.06
"INDIC";"P-S";"OC1";"TOTAL";"M";"EE";13.98
"INDIC";"P-S";"OC1";"TOTAL";"M";"EL";NA
"INDIC";"P-S";"OC1";"TOTAL";"M";"ES";26.72
"INDIC";"P-S";"OC1";"TOTAL";"M";"FI";30.07
"INDIC";"P-S";"OC1";"TOTAL";"M";"FR";31.32
"INDIC";"P-S";"OC1";"TOTAL";"M";"HR";NA
"INDIC";"P-S";"OC1";"TOTAL";"M";"HU";15.06
"INDIC";"P-S";"OC1";"TOTAL";"M";"IE";31.79
"INDIC";"P-S";"OC1";"TOTAL";"M";"IT";33.44
"INDIC";"P-S";"OC1";"TOTAL";"M";"LT";10.66
"INDIC";"P-S";"OC1";"TOTAL";"M";"LU";37.64
"INDIC";"P-S";"OC1";"TOTAL";"M";"LV";10.71
"INDIC";"P-S";"OC1";"TOTAL";"M";"MT";24.02
"INDIC";"P-S";"OC1";"TOTAL";"M";"NL";28.83
"INDIC";"P-S";"OC1";"TOTAL";"M";"PL";17.57
"INDIC";"P-S";"OC1";"TOTAL";"M";"PT";20.2
"INDIC";"P-S";"OC1";"TOTAL";"M";"RO";11.38
"INDIC";"P-S";"OC1";"TOTAL";"M";"SE";24.58
"INDIC";"P-S";"OC1";"TOTAL";"M";"SI";23.02
"INDIC";"P-S";"OC1";"TOTAL";"M";"SK";15.44
"INDIC";"P-S";"OC1";"TOTAL";"M";"UK";26.06
"INDIC";"P-S";"OC1";"TOTAL";"T";"AT";26.78
"INDIC";"P-S";"OC1";"TOTAL";"T";"BE";34.2
"INDIC";"P-S";"OC1";"TOTAL";"T";"BG";8.77
"INDIC";"P-S";"OC1";"TOTAL";"T";"CY";32.78
"INDIC";"P-S";"OC1";"TOTAL";"T";"CZ";13.69
"INDIC";"P-S";"OC1";"TOTAL";"T";"DE";38.48
"INDIC";"P-S";"OC1";"TOTAL";"T";"DK";28.46
"INDIC";"P-S";"OC1";"TOTAL";"T";"EE";11.03
"INDIC";"P-S";"OC1";"TOTAL";"T";"EL";NA
"INDIC";"P-S";"OC1";"TOTAL";"T";"ES";23.33
"INDIC";"P-S";"OC1";"TOTAL";"T";"FI";26.22
"INDIC";"P-S";"OC1";"TOTAL";"T";"FR";26.46
"INDIC";"P-S";"OC1";"TOTAL";"T";"HR";NA
"INDIC";"P-S";"OC1";"TOTAL";"T";"HU";12.3
"INDIC";"P-S";"OC1";"TOTAL";"T";"IE";28.82
"INDIC";"P-S";"OC1";"TOTAL";"T";"IT";32.86
"INDIC";"P-S";"OC1";"TOTAL";"T";"LT";9.3
"INDIC";"P-S";"OC1";"TOTAL";"T";"LU";34.34
"INDIC";"P-S";"OC1";"TOTAL";"T";"LV";8.65
"INDIC";"P-S";"OC1";"TOTAL";"T";"MT";20.72
"INDIC";"P-S";"OC1";"TOTAL";"T";"NL";26.44
"INDIC";"P-S";"OC1";"TOTAL";"T";"PL";14.57
"INDIC";"P-S";"OC1";"TOTAL";"T";"PT";18.68
"INDIC";"P-S";"OC1";"TOTAL";"T";"RO";10.58
"INDIC";"P-S";"OC1";"TOTAL";"T";"SE";23.05
"INDIC";"P-S";"OC1";"TOTAL";"T";"SI";21.32
"INDIC";"P-S";"OC1";"TOTAL";"T";"SK";12.38
"INDIC";"P-S";"OC1";"TOTAL";"T";"UK";23.45
"INDIC";"P-S";"OC2";"TOTAL";"F";"AT";18.4
"INDIC";"P-S";"OC2";"TOTAL";"F";"BE";26.59
"INDIC";"P-S";"OC2";"TOTAL";"F";"BG";5.22
"INDIC";"P-S";"OC2";"TOTAL";"F";"CY";20.07
"INDIC";"P-S";"OC2";"TOTAL";"F";"CZ";8.84
"INDIC";"P-S";"OC2";"TOTAL";"F";"DE";22.14
"INDIC";"P-S";"OC2";"TOTAL";"F";"DK";20.2
"INDIC";"P-S";"OC2";"TOTAL";"F";"EE";8.24
"INDIC";"P-S";"OC2";"TOTAL";"F";"EL";NA
"INDIC";"P-S";"OC2";"TOTAL";"F";"ES";17.6
"INDIC";"P-S";"OC2";"TOTAL";"F";"FI";18.64
"INDIC";"P-S";"OC2";"TOTAL";"F";"FR";17.42
"INDIC";"P-S";"OC2";"TOTAL";"F";"HR";NA
"INDIC";"P-S";"OC2";"TOTAL";"F";"HU";8.94
"INDIC";"P-S";"OC2";"TOTAL";"F";"IE";27.3
"INDIC";"P-S";"OC2";"TOTAL";"F";"IT";25.2
"INDIC";"P-S";"OC2";"TOTAL";"F";"LT";7.57
"INDIC";"P-S";"OC2";"TOTAL";"F";"LU";31.77
"INDIC";"P-S";"OC2";"TOTAL";"F";"LV";6.6
"INDIC";"P-S";"OC2";"TOTAL";"F";"MT";14.84
"INDIC";"P-S";"OC2";"TOTAL";"F";"NL";20.01
"INDIC";"P-S";"OC2";"TOTAL";"F";"PL";14.77
"INDIC";"P-S";"OC2";"TOTAL";"F";"PT";14.8
"INDIC";"P-S";"OC2";"TOTAL";"F";"RO";6.18
"INDIC";"P-S";"OC2";"TOTAL";"F";"SE";16.34
"INDIC";"P-S";"OC2";"TOTAL";"F";"SI";13.29
"INDIC";"P-S";"OC2";"TOTAL";"F";"SK";8.28
"INDIC";"P-S";"OC2";"TOTAL";"F";"UK";19.88
"INDIC";"P-S";"OC2";"TOTAL";"M";"AT";24.14
"INDIC";"P-S";"OC2";"TOTAL";"M";"BE";28.52
"INDIC";"P-S";"OC2";"TOTAL";"M";"BG";6.6
"INDIC";"P-S";"OC2";"TOTAL";"M";"CY";20.05
"INDIC";"P-S";"OC2";"TOTAL";"M";"CZ";11.2
"INDIC";"P-S";"OC2";"TOTAL";"M";"DE";26.46
"INDIC";"P-S";"OC2";"TOTAL";"M";"DK";22.82
"INDIC";"P-S";"OC2";"TOTAL";"M";"EE";10.6
"INDIC";"P-S";"OC2";"TOTAL";"M";"EL";NA
"INDIC";"P-S";"OC2";"TOTAL";"M";"ES";20.64
"INDIC";"P-S";"OC2";"TOTAL";"M";"FI";22.37
"INDIC";"P-S";"OC2";"TOTAL";"M";"FR";21.09
"INDIC";"P-S";"OC2";"TOTAL";"M";"HR";NA
"INDIC";"P-S";"OC2";"TOTAL";"M";"HU";10.32
"INDIC";"P-S";"OC2";"TOTAL";"M";"IE";34.55
"INDIC";"P-S";"OC2";"TOTAL";"M";"IT";32.51
"INDIC";"P-S";"OC2";"TOTAL";"M";"LT";9.37
"INDIC";"P-S";"OC2";"TOTAL";"M";"LU";32.89
"INDIC";"P-S";"OC2";"TOTAL";"M";"LV";8.25
"INDIC";"P-S";"OC2";"TOTAL";"M";"MT";17.2
"INDIC";"P-S";"OC2";"TOTAL";"M";"NL";23.29
"INDIC";"P-S";"OC2";"TOTAL";"M";"PL";16.31
"INDIC";"P-S";"OC2";"TOTAL";"M";"PT";16.73
"INDIC";"P-S";"OC2";"TOTAL";"M";"RO";6.61
"INDIC";"P-S";"OC2";"TOTAL";"M";"SE";18.97
"INDIC";"P-S";"OC2";"TOTAL";"M";"SI";16.25
"INDIC";"P-S";"OC2";"TOTAL";"M";"SK";9.43
"INDIC";"P-S";"OC2";"TOTAL";"M";"UK";23.7
"INDIC";"P-S";"OC2";"TOTAL";"T";"AT";21
